"Plant.Code","Plant.Name","State","Latitude","Longitude","DC","HB","ON","PN","RC","RT","NA"
476,"Shoshone (CO)","CO","39.570129999999999","-107.226876",0,0,0,0,0,0,66015
477,"Valmont","CO","40.019500000000001","-105.202",0,0,0,1047943.048,0,0,1048
478,"Zuni","CO","39.737347999999997","-105.016991",0,0,0,0,0,0,-980
479,"Temescal","CA","33.834299999999999","-117.4971",0,0,0,0,0,0,16144
480,"Corona","CA","33.85895","-117.61060000000001",0,0,0,0,0,0,14259
481,"Perris","CA","33.836100000000002","-117.1831",0,0,0,0,0,0,0
482,"Rio Hondo","CA","34.004722000000001","-118.09917",0,0,0,0,0,0,1003
483,"Coyote Creek","CA","33.924930000000003","-117.95517",0,0,0,0,0,0,7784
484,"Red Mountain","CA","33.394399999999997","-117.1889",0,0,0,0,0,0,11651
487,"Valley View","CA","33.900100000000002","-117.82905",0,0,0,0,0,0,20471
489,"Upper Dawson","CA","37.650799999999997","-120.4706",0,0,0,0,0,0,6860
491,"Center","CO","37.755000000000003","-106.1092",0,0,0,0,0,0,0
492,"Martin Drake","CO","38.824444","-104.833333",0,0,0,0,1169606.02,0,0
493,"George Birdsall","CO","38.881388999999999","-104.81694400000001",0,0,0,0,0,0,8037
494,"Manitou Springs","CO","38.855556","-104.93305599999999",0,0,0,0,0,0,20354
495,"Ruxton Park","CO","38.841354000000003","-104.97380200000001",0,0,0,0,0,0,1076
496,"Delta (CO)","CO","38.731400000000001","-108.07080000000001",0,0,0,0,0,0,32
502,"Holly","CO","38.055","-102.2004",0,0,0,0,0,0,5
504,"Julesburg","CO","40.9681","-102.2492",0,0,0,0,0,0,0
505,"Boysen","WY","43.417872000000003","-108.17754499999999",0,0,0,0,0,0,69504
506,"La Junta","CO","37.984400000000001","-103.5436",0,0,0,0,0,0,-1073
507,"Las Animas","CO","38.059699999999999","-103.2206",0,0,0,0,0,0,0
508,"Lamar Plant","CO","38.033327","-102.537915",0,0,0,0,0,0,10359
510,"Sonoma California Geothermal","CA","38.790300000000002","-122.7559",0,0,0,0,0,0,318272
511,"Trinidad (CO)","CO","37.178978999999998","-104.487492",0,0,0,0,0,0,24
512,"Blue Mesa","CO","38.453190999999997","-107.33748300000001",0,0,0,0,0,0,221259
513,"Estes","CO","40.376770999999998","-105.509665",0,0,0,0,0,0,95294
514,"Morrow Point","CO","38.451752999999997","-107.539299",0,0,0,0,0,0,295791
515,"Big Thompson","CO","40.421030999999999","-105.223804",0,0,0,0,0,0,2006
516,"Green Mountain","CO","39.878805","-106.332725",0,0,0,0,0,0,93802
517,"Marys Lake","CO","40.344079999999998","-105.534308",0,0,0,0,0,0,35205
518,"Flatiron","CO","40.364995999999998","-105.23603199999999",0,0,0,0,0,0,222616
519,"Pole Hill","CO","40.365056000000003","-105.325074",0,0,0,0,0,0,191968
520,"Lower Molina","CO","39.193660000000001","-108.044088",0,0,0,0,0,0,15693
521,"Upper Molina","CO","39.143808","-108.004777",0,0,0,0,0,0,24430
525,"Hayden","CO","40.485599999999998","-107.185",0,0,0,0,0,0,3156779.958
527,"Nucla","CO","38.238300000000002","-108.5069",0,0,0,0,0,0,417583.997
531,"Camp Far West","CA","39.048802000000002","-121.31696599999999",0,0,0,0,0,0,5767
533,"McWilliams","AL","31.400255000000001","-86.476449000000002",0,0,0,0,3193280,0,59.013
534,"Jones Fork","CA","38.850282999999997","-120.381883",0,0,0,0,0,0,10648
535,"McClellan (CA)","CA","38.652731000000003","-121.39333600000001",0,0,0,0,0,0,3722
537,"Camanche","CA","38.226799999999997","-121.0245",0,0,0,0,0,0,4919
539,"Rocky River (CT)","CT","41.582599999999999","-73.434899999999999",0,0,0,0,0,0,6782
540,"Branford","CT","41.292499999999997","-72.794200000000004",0,0,0,0,0,0,654
541,"Bulls Bridge","CT","41.659045999999996","-73.491984000000002",0,0,0,0,0,0,37929
542,"Cos Cob","CT","41.0289","-73.5989",0,0,0,0,0,0,4743
544,"Devon Station","CT","41.209797000000002","-73.108975999999998",0,0,0,0,0,0,6152
546,"Montville Station","CT","41.428100000000001","-72.101900000000001",0,0,48631,0,0,0,476
547,"Northfield Mountain","MA","42.610683000000002","-72.471643",0,0,0,0,0,0,-309676
550,"Kettle Falls Generating Station","WA","48.620336000000002","-118.111059",0,0,0,0,0,0,263442.999
551,"Scotland Dam","CT","41.665100000000002","-72.122100000000003",0,0,0,0,0,0,6366
552,"Shepaug","CT","41.448419999999999","-73.295321000000001",0,0,0,0,0,0,145192
553,"Stevenson","CT","41.383299999999998","-73.171400000000006",0,0,0,0,0,0,93171
554,"Taftville","CT","41.572499999999998","-72.0458",0,0,0,0,0,0,5042
557,"Tunnel","CT","41.555425","-72.041829000000007",0,0,0,0,0,0,7727
559,"Rainbow (CT)","CT","41.915312","-72.693616000000006",0,0,0,0,0,0,32155.2
560,"Falls Village","CT","41.957272000000003","-73.369297000000003",0,0,0,0,0,0,45744
561,"Franklin Drive","CT","41.798943000000001","-73.116266999999993",0,0,0,0,0,0,716
562,"Middletown","CT","41.554943999999999","-72.579075000000003",0,0,117268.5025,0,117268.5025,0,398
563,"South Meadow","CT","41.749499999999998","-72.6524",0,0,0,0,0,0,4121
564,"Stanton Energy Center","FL","28.482199999999999","-81.1678",0,0,0,0,6073566.937,0,1671.974
565,"Torrington Terminal","CT","41.776108999999998","-73.120885999999999",0,0,0,0,0,0,607
566,"Millstone","CT","41.310699999999997","-72.167699999999996",0,0,15840619,0,0,0,0
568,"Bridgeport Station","CT","41.1706","-73.184399999999997",0,0,828626.293,0,0,0,4262.71
579,"Central Hudson High Falls","NY","41.828814000000001","-74.131877000000003",0,0,0,0,0,0,0
581,"North Main Street","CT","41.526789999999998","-72.064935000000006",0,0,0,0,0,0,575
583,"Tenth Street","CT","41.538955000000001","-72.050935999999993",0,0,0,0,0,0,2144.34
584,"Navajo Dam","NM","36.806100000000001","-107.6131",0,0,0,0,0,0,60678
585,"Drop 1","CA","32.711610999999998","-114.942666",0,0,0,0,0,0,16396
586,"East Highline","CA","32.699451000000003","-115.28245",0,0,0,0,0,0,3368
589,"J C McNeil","VT","44.491700000000002","-73.208055999999999",0,0,0,0,0,0,287186
591,"Christiana","DE","39.730200000000004","-75.537099999999995",0,0,0,0,0,0,1223
592,"Delaware City 10","DE","39.600408000000002","-75.626811000000004",0,0,0,0,0,0,963
593,"Edge Moor","DE","39.738860000000003","-75.503839999999997",0,0,814105.87,0,0,0,38204.13
594,"Indian River Generating Station","DE","38.585700000000003","-75.234099999999998",0,0,0,0,871739.003,0,1321
597,"West Station (DE)","DE","39.728299999999997","-75.628900000000002",0,0,0,0,0,0,60
599,"McKee Run","DE","39.176222000000003","-75.546627999999998",0,0,0,0,33479,0,0
602,"Brandon Shores","MD","39.18","-76.538899999999998",0,0,0,0,4758982.031,0,0
607,"Fredonia","WA","48.455800000000004","-122.4358",0,0,0,0,0,0,67546
609,"Cape Canaveral","FL","28.469799999999999","-80.764399999999995",0,0,6835515.5,0,0,0,9839.502
612,"Fort Myers","FL","26.6967","-81.783100000000005",0,0,8620066,0,0,0,223667.997
613,"Lauderdale","FL","26.0686","-80.198400000000007",0,0,0,0,0,0,4559518.077
617,"Port Everglades","FL","26.085599999999999","-80.125299999999996",0,0,0,0,0,0,8545
619,"Riviera","FL","26.7653","-80.052499999999995",0,0,4759518.5,0,0,0,67414.487
620,"Sanford","FL","28.841899999999999","-81.325599999999994",0,0,0,9206252,0,0,0
621,"Turkey Point","FL","25.435600000000001","-80.330799999999996",0,0,0,12257785.997,6105523.5,0,7986.486
622,"South Fork Tolt","WA","47.699167000000003","-121.783333",0,0,0,0,0,0,63313
624,"Avon Park","FL","27.579443999999999","-81.492778000000001",0,0,0,0,0,0,2500
625,"Upper Mechanicville","NY","42.912599999999998","-73.680499999999995",0,0,0,0,0,0,85688
626,"Oak Flat","CA","40.075310000000002","-121.16143",0,0,0,0,0,0,5795
627,"Bayboro","FL","27.758056","-82.635278",0,0,0,0,0,0,6281
628,"Crystal River","FL","28.965599999999998","-82.697699999999998",0,0,5880137.481,0,5880137.481,0,0
629,"G E Turner","FL","28.869577","-81.273956999999996",0,0,0,0,0,0,8843
630,"Higgins","FL","28.003261999999999","-82.661507",0,0,0,0,0,0,6034
632,"Newcastle","CA","38.835182000000003","-121.09298200000001",0,0,0,0,0,0,7369
634,"P L Bartow","FL","27.859535000000001","-82.601759000000001",0,0,6797759.2,0,0,0,9423.812
637,"Rio Pinar","FL","28.541515","-81.254067000000006",0,0,0,0,0,0,84
638,"Suwannee River","FL","30.376389","-83.180555999999996",0,0,497448,0,0,0,27515
641,"Crist","FL","30.566099999999999","-87.224400000000003",0,0,1734642.016,0,1734642.016,0,0
642,"Scholz","FL","30.6692","-84.886899999999997",0,0,0,0,0,0,31637
643,"Lansing Smith","FL","30.268599999999999","-85.700299999999999",0,0,822800.778,0,3557564,0,125922.22
645,"Big Bend","FL","27.7944","-82.403599999999997",0,0,10116411.732,0,0,0,10738
649,"Vogtle","GA","33.142699999999998","-81.762500000000003",0,0,0,0,0,0,18060190
663,"Deerhaven Generating Station","FL","29.7592","-82.387799999999999",0,0,0,0,878662.407,0,8802.593
664,"John R Kelly","FL","29.646100000000001","-82.320800000000006",0,0,0,0,0,0,242833
665,"G W Ivey","FL","25.4756","-80.47",0,0,0,0,0,0,14227
666,"J D Kennedy","FL","30.364818","-81.625967000000003",0,0,0,0,0,0,37302
667,"Northside Generating Station","FL","30.417200000000001","-81.552499999999995",0,0,3700019.79,0,0,0,9188.124
673,"Tom G Smith","FL","26.612767000000002","-80.067700000000002",0,0,0,0,0,0,13649
675,"Larsen Memorial","FL","28.079699999999999","-81.922799999999995",0,0,0,0,0,0,5040
676,"C D McIntosh Jr","FL","28.080100000000002","-81.922899999999998",0,0,260966.163,0,1940368.163,0,246.674
678,"W K Sanders","VT","44.625281999999999","-72.530859000000007",0,0,0,0,0,0,804
682,"Kerckhoff 2","CA","37.071846000000001","-119.558008",0,0,0,0,0,0,140573
683,"Indian River Plant","FL","28.493231999999999","-80.780124000000001",0,0,0,0,0,0,13942
688,"Arvah B Hopkins","FL","30.452200000000001","-84.4",0,0,0,0,150000,0,1385992
689,"S O Purdom","FL","30.162303999999999","-84.200672999999995",0,0,0,0,1255733,0,-40
690,"J Woodruff","FL","30.708570999999999","-84.863868999999994",0,0,0,0,0,0,191509
692,"Medicine Bow","WY","41.835278000000002","-106.242778",0,0,0,0,0,0,10317
693,"Vero Beach Municipal Power Plant","FL","27.633382000000001","-80.377550999999997",0,0,15819,0,2207,0,0
696,"Marathon Generating Plant","FL","24.710833000000001","-81.092699999999994",0,0,0,0,0,0,-280
698,"Trenton North","MO","40.078600000000002","-93.635000000000005",0,0,0,0,0,0,73
702,"Bartletts Ferry","AL","32.661976000000003","-85.091551999999993",0,0,0,0,0,0,359931
703,"Bowen","GA","34.125599999999999","-84.922200000000004",0,0,0,0,15975305.165,0,0
704,"Burton Dam","GA","34.793900000000001","-83.540599999999998",0,0,0,0,0,0,17313
706,"Flint River","GA","31.602799999999998","-84.137600000000006",0,0,0,0,0,0,29223
707,"Goat Rock","AL","32.609650000000002","-85.080500000000001",0,0,0,0,0,0,138630
708,"Hammond","GA","34.252800000000001","-85.345600000000005",0,0,1130525.98,0,0,0,0
709,"Harllee Branch","GA","33.195","-83.298299999999998",0,0,2537860.048,0,0,0,0
710,"Jack McDonough","GA","33.823900000000002","-84.475800000000007",0,0,0,0,17021960,0,-303
711,"Langdale","AL","32.813836000000002","-85.167786000000007",0,0,0,0,0,0,0
712,"Lloyd Shoals","GA","33.320773000000003","-83.841921999999997",0,0,0,0,0,0,65245
714,"Toadtown","CA","39.893490999999997","-121.59338",0,0,0,0,0,0,1542
715,"McManus","GA","31.213645","-81.546165000000002",0,0,0,0,0,0,7004
717,"Morgan Falls","GA","33.968400000000003","-84.3827",0,0,0,0,0,0,36850
718,"Nacoochee","GA","34.755268999999998","-83.501073000000005",0,0,0,0,0,0,10614
719,"North Highlands","GA","32.498790999999997","-84.995585000000005",0,0,0,0,0,0,113122
720,"Oliver Dam","GA","32.516300000000001","-84.996899999999997",0,0,0,0,0,0,197805
722,"Sinclair Dam","GA","33.140300000000003","-83.202799999999996",0,0,0,0,0,0,104753
723,"Tallulah Falls","GA","34.731332000000002","-83.375474999999994",0,0,0,0,0,0,117685
724,"Terrora","GA","34.750399999999999","-83.406300000000002",0,0,0,0,0,0,34879
725,"Tugalo","GA","34.713299999999997","-83.351900000000001",0,0,0,0,0,0,87878
727,"Mitchell (GA)","GA","31.444728000000001","-84.134696000000005",0,0,71770,0,0,0,1340
728,"Yates","GA","33.462200000000003","-84.898600000000002",0,0,0,0,716054.005,0,0
729,"Yonah","GA","34.681477000000001","-83.342641999999998",0,0,0,0,0,0,40915
732,"Boulevard","GA","32.0411","-81.144999999999996",0,0,0,0,0,0,-33
733,"Kraft","GA","32.148600000000002","-81.145799999999994",0,0,591877.001,0,0,0,29
736,"Stevens Creek","GA","33.562643999999999","-82.051242000000002",0,0,0,0,0,0,80471
745,"Etiwanda","CA","34.103450000000002","-117.5257",0,0,0,0,0,0,0
751,"Moccasin Low Head Hydro Project","CA","37.816446999999997","-120.312033",0,0,0,0,0,0,0
752,"Lake Blackshear Project","GA","31.847697","-83.941996000000003",0,0,0,0,0,0,43162
753,"Crisp Plant","GA","31.844708000000001","-83.940734000000006",0,0,0,0,0,0,532
754,"Hartwell Lake","GA","34.356400000000001","-82.821899999999999",0,0,0,0,0,0,451360
757,"Blue Ridge","GA","34.883889000000003","-84.282222000000004",0,0,0,0,0,0,31844
758,"Nottely","GA","34.959153000000001","-84.087649999999996",0,0,0,0,0,0,27442
759,"Buford","GA","34.162278999999998","-84.077366999999995",0,0,0,0,0,0,180168
760,"Allatoona","GA","34.163699999999999","-84.728200000000001",0,0,0,0,0,0,67673
761,"Walter F George","GA","34.614229999999999","-84.674763999999996",0,0,0,0,0,0,408703
762,"Ponca","OK","36.719790000000003","-97.085757999999998",0,0,0,0,0,0,0
764,"Honolulu","HI","21.306799999999999","-157.8819",0,0,0,0,0,0,1594
765,"Kahe","HI","21.356394999999999","-158.12885299999999",0,0,2643695,0,0,0,0
766,"Waiau","HI","21.388997","-157.96151800000001",0,0,1031646,0,0,0,13278
768,"Waimea","HI","19.630600000000001","-155.98169999999999",0,0,0,0,0,0,3021
769,"Kanoelehua","HI","19.705200000000001","-155.0625",0,0,0,0,0,0,1164
771,"Puueo","HI","19.726400000000002","-155.0908",0,0,0,0,0,0,16746
772,"W H Hill","HI","19.7041","-155.0607",0,0,0,0,0,0,170674
774,"Waiau Hydro","HI","19.720300000000002","-155.1189",0,0,0,0,0,0,6795
776,"Sly Creek","CA","39.580413","-121.119479",0,0,0,0,0,0,13202
785,"Kingsley","NE","41.211399999999998","-101.6681",0,0,0,0,0,0,39257
788,"East Barnet","VT","44.326335","-72.035893999999999",0,0,0,0,0,0,5741
789,"Orca","AK","60.555","-145.75309999999999",0,0,0,0,0,0,7570
790,"Gem State","ID","43.420220999999998","-112.10185199999999",0,0,0,0,0,0,123525
791,"Canyon","TX","29.870560000000001","-98.194732999999999",0,0,0,0,0,0,0
792,"Palaau Power","HI","21.106000000000002","-157.06469999999999",0,0,0,0,0,0,31830
794,"Lewisville","TX","33.068472999999997","-96.963806000000005",0,0,0,0,0,0,0
805,"Charles E Monty","ME","44.099460999999998","-70.220850999999996",0,0,0,0,0,0,152599
808,"Jarvis (Hinckley)","NY","43.312100000000001","-75.108999999999995",0,0,0,0,0,0,26453
809,"American Falls","ID","42.777799999999999","-112.8764",0,0,0,0,0,0,264207
810,"Bliss","ID","42.913786000000002","-115.070986",0,0,0,0,0,0,301557
811,"Brownlee","ID","44.8367","-116.89749999999999",0,0,0,0,0,0,1917445
812,"C J Strike","ID","42.944868999999997","-115.977858",0,0,0,0,0,0,366278
813,"Cascade Dam","ID","44.525599999999997","-116.0483",0,0,0,0,0,0,43078
814,"Clear Lake","ID","42.667009999999998","-114.78012",0,0,0,0,0,0,16963
815,"Lower Malad","ID","42.865783","-114.906172",0,0,0,0,0,0,39714
816,"Lower Salmon","ID","42.841608000000001","-114.903611",0,0,0,0,0,0,197065
817,"Salmon Diesel","ID","45.183368000000002","-113.885307",0,0,0,0,0,0,1
818,"Shoshone Falls","ID","42.597499999999997","-114.4033",0,0,0,0,0,0,42929
819,"Swan Falls","ID","43.243499999999997","-116.37909999999999",0,0,0,0,0,0,110848
820,"Thousand Springs","ID","42.740541999999998","-114.83672199999999",0,0,0,0,0,0,55450
821,"Twin Falls (ID)","ID","42.589199999999998","-114.3553",0,0,0,0,0,0,59763
822,"Upper Salmon A","ID","42.767422000000003","-114.92469199999999",0,0,0,0,0,0,100252
823,"Upper Malad","ID","42.864266999999998","-114.885542",0,0,0,0,0,0,55588
825,"Ashton","ID","44.078629999999997","-111.497326",0,0,0,0,0,0,32826
827,"Grace","ID","42.536749999999998","-111.79396699999999",0,0,0,0,0,0,56069
829,"Oneida","ID","42.267774000000003","-111.748531",0,0,0,0,0,0,21691
831,"Soda","ID","42.644550000000002","-111.69668900000001",0,0,0,0,0,0,14510
833,"Cabinet Gorge","ID","48.084443999999998","-116.053056",0,0,0,0,0,0,1194480
835,"Post Falls","ID","47.703333000000001","-116.953889",0,0,0,0,0,0,83872
839,"Scott Flat","CA","39.272108000000003","-120.932508",0,0,0,0,0,0,2885
840,"Dworshak","ID","46.514299999999999","-116.29770000000001",0,0,0,0,0,0,1744669
841,"City Power Plant","ID","43.491397999999997","-112.04541",0,0,0,0,0,0,42551
843,"Lower No 2","ID","43.468398000000001","-112.062602",0,0,0,0,0,0,0
844,"Upper Power Plant","ID","43.552695","-112.05095300000001",0,0,0,0,0,0,45755
846,"Combie South","CA","39.009599999999999","-121.0591",0,0,0,0,0,0,2158
850,"Palisades Dam","ID","43.334848999999998","-111.205752",0,0,0,0,0,0,513643
851,"Albeni Falls","ID","48.180244999999999","-116.99858999999999",0,0,0,0,0,0,160597
856,"E D Edwards","IL","40.595799999999997","-89.6631",0,0,3709467.5,0,0,0,4243.499
861,"Coffeen","IL","39.058599999999998","-89.403099999999995",0,0,0,0,0,0,5250486.032
862,"Grand Tower Energy Center LLC","IL","37.657699999999998","-89.511161000000001",0,0,0,0,0,0,84335
869,"Dresden Generating Station","IL","41.39","-88.27",0,0,0,0,0,0,15128940
874,"Joliet 9","IL","41.493099999999998","-88.115300000000005",0,0,1126329.022,0,0,0,0
876,"Kincaid Generation LLC","IL","39.590555999999999","-89.496388999999994",0,0,0,0,0,0,6195907.037
879,"Powerton","IL","40.540799999999997","-89.678600000000003",0,0,0,8511424.034,0,0,0
880,"Quad Cities Generating Station","IL","41.726111000000003","-90.310277999999997",0,0,0,0,0,0,15386504
883,"Waukegan","IL","42.383299999999998","-87.813299999999998",0,0,2785108.03,0,0,0,1912
884,"Will County","IL","41.633400000000002","-88.062899999999999",0,0,0,0,0,0,4072413.993
886,"Fisk Street","IL","41.8508","-87.653300000000002",0,0,0,0,0,0,1011
887,"Joppa Steam","IL","37.209400000000002","-88.858889000000005",0,0,7171321.981,0,0,0,0
889,"Baldwin Energy Complex","IL","38.204999999999998","-89.854399999999998",0,0,0,11701587.567,0,0,0
891,"Havana","IL","40.279699999999998","-90.08",0,0,0,0,2517841.5,0,4768.543
892,"Hennepin Power Station","IL","41.302799999999998","-89.314999999999998",0,0,1686603.039,0,0,0,0
898,"Wood River","IL","38.863900000000001","-90.134699999999995",0,0,3138835.99,0,0,0,0
899,"Moline","IL","41.509959000000002","-90.534020999999996",0,0,0,0,0,0,1936
902,"Bottle Rock Power","CA","38.834800000000001","-122.7677",0,0,0,0,0,0,69072
903,"Rockton","IL","42.451099999999997","-89.075599999999994",0,0,0,0,0,0,6210
905,"Alamo","CA","34.815800000000003","-118.6867",0,0,0,0,0,0,19265
913,"Venice","IL","38.664200000000001","-90.176400000000001",0,0,0,0,0,0,33921
917,"Quincy Chute","WA","46.982514000000002","-119.25776399999999",0,0,0,0,0,0,32798
925,"Hydro Plant No 3","UT","39.205623000000003","-111.33438099999999",0,0,0,0,0,0,2750
934,"Breese","IL","38.607455999999999","-89.524513999999996",0,0,0,0,0,0,208
935,"Bushnell","IL","40.548299999999998","-90.540800000000004",0,0,0,0,0,0,501
936,"Carlyle","IL","38.610599999999998","-89.3583",0,0,0,0,0,0,12.74
937,"Carmi","IL","38.096699999999998","-88.1631",0,0,0,0,0,0,214
940,"Fairfield","IL","38.379717999999997","-88.366860000000003",0,0,0,0,0,0,63
941,"Farmer City","IL","40.246110000000002","-88.638761000000002",0,0,0,0,0,0,49
943,"Freeburg","IL","38.425556","-89.914444000000003",0,0,0,0,0,0,41
944,"Geneseo","IL","41.451493999999997","-90.148546999999994",0,0,0,0,0,0,7604
946,"Highland","IL","38.7333","-89.6875",0,0,0,0,0,0,269
948,"McLeansboro","IL","38.092500000000001","-88.545299999999997",0,0,0,0,0,0,17
949,"Marshall (IL)","IL","39.392138000000003","-87.685130000000001",0,0,0,0,0,0,237
955,"Peru (IL)","IL","41.323700000000002","-89.112300000000005",0,0,0,0,0,0,35730
956,"C H Corn Hydroelectric Facility","FL","30.388517","-84.646624000000003",0,0,0,0,0,0,19879
957,"Princeton (IL)","IL","41.3767","-89.381699999999995",0,0,0,0,0,0,440
958,"Rantoul","IL","40.312221999999998","-88.159443999999993",0,0,0,0,0,0,285
959,"Red Bud","IL","38.206400000000002","-89.993099999999998",0,0,0,0,0,0,183
960,"North Ninth Street","IL","41.909300000000002","-89.049800000000005",0,0,0,0,0,0,1537
961,"South Main Street","IL","41.909199999999998","-89.050399999999996",0,0,0,0,0,0,122
963,"Dallman","IL","39.754803000000003","-89.602389000000002",0,0,0,1173360.4945,1173360.4945,0,0
964,"Lakeside","IL","39.757326999999997","-89.600511999999995",0,0,0,0,0,0,21
965,"Reynolds","IL","39.806868000000001","-89.641653000000005",0,0,0,0,0,0,78
969,"Sullivan (IL)","IL","39.596666999999997","-88.611943999999994",0,0,0,0,0,0,306
971,"Waterloo","IL","38.334786000000001","-90.158939000000004",0,0,0,0,0,0,766
972,"Winnetka","IL","42.115589","-87.731025000000002",0,0,0,0,0,0,2502
976,"Marion","IL","37.619746999999997","-88.953113999999999",0,0,0,1714574.046,0,0,12148
983,"Clifty Creek","IN","38.7378","-85.420599999999993",0,0,0,0,0,0,6062462.992
986,"Elkhart","IN","41.692799999999998","-85.965000000000003",0,0,0,0,0,0,15704
987,"Last Chance","ID","42.603349000000001","-111.705304",0,0,0,0,0,0,3094
988,"Tanners Creek","IN","39.081400000000002","-84.859399999999994",0,0,1419585.969,0,0,0,1183054
989,"Twin Branch","IN","41.664999999999999","-86.132199999999997",0,0,0,0,0,0,29852
990,"Harding Street","IN","39.711319000000003","-86.196866999999997",0,0,1879309,0,1879309,0,89279
991,"Eagle Valley (IN)","IN","39.485169999999997","-86.418300000000002",0,0,744963.003,0,0,0,97
