"Plant.Code","Plant.Name","State","Latitude","Longitude","total.consumption","dcdc.consumption","gwbr.consumption","gwfr.consumption","gwsa.consumption","pdfr.consumption","swbr.consumption","swfr.consumption","swsa.consumption"
10673,"AES Hawaii","HI","21.303419000000002","-158.106528",2735978.3782761,0,2735978.3782761,0,0,0,0,0,0
10678,"AES Warrior Run Cogeneration Facility","MD","39.595171000000001","-78.745333000000002",2334731.64132631,0,0,0,0,2334731.64132631,0,0,0
10682,"Brush Generation Facility","CO","40.241500000000002","-103.631",53176.3850824463,0,0,53176.3850824463,0,0,0,0,0
10684,"Argus Cogen Plant","CA","35.765000000000001","-117.38330000000001",249276.509505171,0,0,0,0,0,0,0,0
10686,"Rapids Energy Center","MN","47.234825000000001","-93.537169000000006",155659.71993552,0,0,0,0,0,0,0,0
10687,"Black River Hydro Associates","NY","43.591245999999998","-75.344206999999997",0,0,0,0,0,0,0,0,0
10690,"ExxonMobil Baton Rouge Turbine Generator","LA","30.489722","-91.187222000000006",0,0,0,0,0,0,0,0,0
10692,"ExxonMobil Baytown Turbine","TX","29.759124","-95.009647999999999",0,0,0,0,0,0,0,0,0
10693,"Eastern Correctional Institute","MD","38.158999999999999","-75.703999999999994",22403.9784409574,0,0,0,0,0,0,0,0
10694,"Pepperell Hydro Power Plant","MA","42.668889","-71.575556000000006",0,0,0,0,0,0,0,0,0
10697,"St Francisville Mill","LA","30.710799999999999","-91.323599999999999",158124.625478143,0,0,0,0,0,0,0,0
10698,"Graphic Packaging","MI","42.306809000000001","-85.578969000000001",-151822.581499932,0,0,0,0,0,0,0,0
10699,"Georgia-Pacific Consr Prods LP-Naheola","AL","32.226799999999997","-88.025199999999998",384905.427542502,0,0,0,0,0,0,0,0
10700,"Red Shield Envir Old Town Facility","ME","44.918062999999997","-68.635540000000006",89019.713794917,0,0,0,0,0,0,0,0
10706,"Burney Creek","CA","40.857900000000001","-121.7225",0,0,0,0,0,0,0,0,0
10707,"Cove Hydroelectric","CA","40.871299999999998","-121.9487",0,0,0,0,0,0,0,0,0
10708,"Lost Creek I","CA","40.757599999999996","-121.4145",0,0,0,0,0,0,0,0,0
10709,"Ponderosa Bailey Creek","CA","40.457900000000002","-121.84269999999999",0,0,0,0,0,0,0,0,0
10718,"Karen Avenue Wind Farm","CA","33.921939999999999","-116.56222",0,0,0,0,0,0,0,0,0
10720,"Kyocera America Project","CA","32.886111","-117.11750000000001",0,0,0,0,0,0,0,0,0
10725,"Selkirk Cogen","NY","42.574399999999997","-73.859200000000001",987313.364020411,0,0,0,0,987313.364020411,0,0,0
10726,"Masspower","MA","42.157499999999999","-72.522499999999994",642305.937041019,0,0,0,0,0,0,0,0
10728,"Barker Lower","ME","44.0867","-70.229699999999994",0,0,0,0,0,0,0,0,0
10729,"Cargill Corn Wet Milling Plant","TN","35.082107000000001","-90.134776000000002",28717.0535219478,0,0,0,0,0,0,0,0
10735,"Barber Dam","ID","43.561000999999997","-116.121269",0,0,0,0,0,0,0,0,0
10737,"Sprague Hydro","OR","42.501359999999998","-120.98944",0,0,0,0,0,0,0,0,0
10739,"Hoge Lumber","OH","40.488484","-84.318299999999994",761.956787034618,0,0,0,0,0,0,0,0
10740,"Magic Dam Hydroelectric Project","ID","43.2547","-114.3569",0,0,0,0,0,0,0,0,0
10741,"Clear Lake Cogeneration Ltd","TX","29.625499999999999","-95.066999999999993",338155.841648623,0,0,0,0,0,0,0,0
10743,"Morgantown Energy Facility","WV","39.639699999999998","-79.960555999999997",319624.85570386,0,0,0,0,0,0,0,0
10745,"Midland Cogeneration Venture","MI","43.586100000000002","-84.224199999999996",1913232.14489045,0,0,0,0,0,0,1913232.14489045,0
10746,"Covanta Delaware Valley","PA","39.826500000000003","-75.388199999999998",992986.240584661,0,0,0,0,0,0,0,0
10748,"Marina Landfill Gas","CA","36.713099999999997","-121.76860000000001",0,0,0,0,0,0,0,0,0
10751,"Camden Plant Holding LLC","NJ","39.917499999999997","-75.119200000000006",349074.349287585,0,0,0,0,0,0,0,0
10752,"Lachute Hydro Lower","NY","43.849029000000002","-73.420700999999994",0,0,0,0,0,0,0,0,0
10753,"Lachute Hydro Upper","NY","43.843868999999998","-73.431207000000001",0,0,0,0,0,0,0,0,0
10755,"Rifle Generating Station","CO","39.517299999999999","-107.7299",6913.19291976439,0,0,0,0,0,0,0,0
10759,"Salton Sea Power Gen Co - Unit 3","CA","33.158152999999999","-115.638656",62644.9779992426,0,0,0,0,0,0,0,0
10761,"Las Vegas Generating Station","NV","36.231900000000003","-115.12220000000001",2.46430355980195,0,0,0,0,0,0,0,0
10763,"Geo East Mesa III","CA","32.775700000000001","-115.2637",123952.00238272,0,0,0,0,0,0,0,0
10764,"Blue Lake Power LLC","CA","40.878599999999999","-123.99420000000001",121346.571462232,0,0,0,0,0,0,0,0
10765,"Indeck Jonesboro Energy Center","ME","44.678100000000001","-67.547700000000006",230139.804548571,0,0,0,0,0,0,0,0
10766,"Indeck West Enfield Energy Center","ME","45.253700000000002","-68.627920000000003",241824.544247107,0,0,0,0,0,0,0,0
10767,"Rio Bravo Fresno","CA","36.688915000000001","-119.723218",350474.447202154,0,0,0,0,0,0,0,0
10768,"Rio Bravo Jasmin","CA","35.741500000000002","-119.05119999999999",56051.1910384144,0,0,0,0,0,0,0,0
10769,"Rio Bravo Poso","CA","35.547452","-119.07536",89572.3941939342,0,0,0,0,0,0,0,0
10771,"Hopewell Power Station","VA","37.297834000000002","-77.282982000000004",483029.361702749,0,0,0,0,0,0,0,0
10772,"Rio Bravo Rocklin","CA","38.831899999999997","-121.313652",344641.598172943,0,0,0,0,0,0,0,0
10773,"Altavista Power Station","VA","37.118673999999999","-79.273550999999998",412189.24700261,0,0,0,0,0,0,0,0
10774,"Southampton Power Station","VA","36.652500000000003","-76.9953",461529.634361515,0,0,0,0,0,0,0,0
10776,"E F Oxnard Energy Facility","CA","34.195799999999998","-119.1664",0,0,0,0,0,0,0,0,0
10777,"HL Power","CA","40.368338000000001","-120.264848",340536.188244523,0,0,0,0,0,0,0,0
10781,"Koyle Ranch Hydroelectric Project","ID","42.945664000000001","-114.795698",0,0,0,0,0,0,0,0,0
10784,"Colstrip Energy LP","MT","45.975200000000001","-106.65470000000001",239610.97186452,0,0,0,0,0,0,0,0
10787,"Piedmont Hydro Power Project","SC","34.702021000000002","-82.462102000000002",0,0,0,0,0,0,0,0,0
10789,"Sabine River Works","TX","30.055199999999999","-93.757900000000006",125881.554441803,0,0,0,0,0,0,0,0
10790,"Victoria Texas Plant","TX","28.675087999999999","-96.956013999999996",0,0,0,0,0,0,0,0,0
10795,"Camden South Carolina","SC","34.233800000000002","-80.655799999999999",10480.8186522417,0,0,0,0,0,0,0,0
10798,"Fries Hydroelectric Project","VA","36.715102999999999","-80.985620999999995",0,0,0,0,0,0,0,0,0
10799,"Pelzer Upper","SC","34.642370999999997","-82.454440000000005",0,0,0,0,0,0,0,0,0
10800,"Pelzer Lower","SC","34.616522000000003","-82.447913",0,0,0,0,0,0,0,0,0
10801,"Ware Shoals Hydro Project","SC","34.404006000000003","-82.233581000000001",0,0,0,0,0,0,0,0,0
10805,"Kenilworth Energy Facility","NJ","40.678100000000001","-74.2744",116013.557590908,0,0,0,0,0,0,0,0
10806,"Crystal Springs","ID","42.622512999999998","-114.50093",0,0,0,0,0,0,0,0,0
10807,"Dietrich Drop","ID","42.836046000000003","-114.26795199999999",0,0,0,0,0,0,0,0,0
10808,"Low Line Rapids","ID","42.477110000000003","-114.380118",0,0,0,0,0,0,0,0,0
10809,"Rock Creek II","ID","42.620724000000003","-114.53148899999999",0,0,0,0,0,0,0,0,0
10810,"NTC/MCRD Energy Facility","CA","32.735300000000002","-117.20829999999999",149278.473873083,0,0,0,0,0,0,0,0
10811,"Naval Station Energy Facility","CA","32.679268999999998","-117.12244699999999",266907.609625547,0,0,0,0,0,0,0,0
10812,"North Island Energy Facility","CA","32.705159999999999","-117.18966500000001",250404.456187635,0,0,0,0,0,0,0,0
10815,"Difwind Farms Ltd VII","CA","37.758099999999999","-121.5253",0,0,0,0,0,0,0,0,0
10817,"Port Leyden Hydroelectric Project","NY","43.583610999999998","-75.339167000000003",0,0,0,0,0,0,0,0,0
10819,"Ada Cogeneration LP","MI","42.962671999999998","-85.494071000000005",166740.528897839,0,0,0,0,0,0,0,0
10820,"Aliso Water Management Agency","CA","33.5244","-117.7092",0,0,0,0,0,0,0,0,0
10822,"Grayling Generating Station","MI","44.604920999999997","-84.690578000000002",377791.219771498,0,0,0,0,0,0,0,0
10824,"Oakdale Power Station","MA","42.386969999999998","-71.802462000000006",0,0,0,0,0,0,0,0,0
10825,"Cosgrove Intake and Power Station","MA","42.404389999999999","-71.687218000000001",0,0,0,0,0,0,0,0,0
10836,"Woodland Biomass Power Ltd","CA","38.6905","-121.7371",332706.738635046,0,0,0,0,0,0,0,0
10837,"Covanta Mendota","CA","36.755896","-120.365422",325611.948430154,0,0,0,0,0,0,0,0
10838,"Springfield Power LLC","NH","43.442870999999997","-72.055999999999997",258951.479568506,0,0,0,0,0,0,0,0
10839,"DG Whitefield LLC","NH","44.358046999999999","-71.544899999999998",240011.660234427,0,0,0,0,0,0,0,0
10840,"Covanta Delano Energy","CA","35.714399999999998","-119.2337",547384.520191369,0,0,0,0,0,0,0,0
10848,"Walden","NY","41.559980000000003","-74.195154000000002",0,0,0,0,0,0,0,0,0
10849,"Silver Bay Power","MN","47.286572999999997","-91.260531",473056.750114637,0,0,0,0,0,0,473056.750114637,0
10853,"Center Falls","NY","43.096677","-73.460172",0,0,0,0,0,0,0,0,0
10855,"Cargill Corn Milling Division","IA","41.138599999999997","-92.646699999999996",69934.9455960511,0,0,0,0,0,0,0,0
10860,"Archer Daniels Midland Clinton","IA","41.820599999999999","-90.209699999999998",1544563.58525917,0,0,1544563.58525917,0,0,0,0,0
10861,"Archer Daniels Midland Des Moines","IA","41.624437999999998","-93.584514999999996",18297.0791756886,0,0,0,0,0,0,0,0
10862,"Archer Daniels Midland Lincoln","NE","40.866463000000003","-96.614485999999999",32345.3810396257,0,0,0,0,0,0,0,0
10863,"Archer Daniels Midland Mankato","MN","44.187066000000002","-93.992419999999996",17309.4044789001,0,0,0,0,0,0,0,0
10864,"Archer Daniels Midland Cedar Rapids","IA","41.9221","-91.6875",1736256.16261835,0,0,0,0,1736256.16261835,0,0,0
10865,"Archer Daniels Midland Decatur","IL","39.870074000000002","-88.890755999999996",2156302.40291438,0,0,0,0,2156302.40291438,0,0,0
10866,"Archer Daniels Midland Peoria","IL","40.677188000000001","-89.604911000000001",0,0,0,0,0,0,0,0,0
10867,"Tate & Lyle Decatur Plant Cogen","IL","39.84919","-88.931944000000001",224268.104113986,0,0,0,0,0,0,0,0
10869,"Biomass One LP","OR","42.436110999999997","-122.849958",354857.95335467,0,0,0,0,0,0,0,0
10870,"Hazelton","PA","40.928161000000003","-76.040929000000006",0,0,0,0,0,0,0,0,0
10873,"Coso Finance Partners","CA","36.037199999999999","-117.79810000000001",91446.8336915385,0,0,0,0,0,0,0,0
10874,"Coso Power Developers","CA","36.019199999999998","-117.79170000000001",86779.2232158036,0,0,0,0,0,0,0,0
10875,"Coso Energy Developers","CA","36.001899999999999","-117.7886",65881.3347639694,0,0,0,0,0,0,0,0
10878,"Salton Sea Power Gen Co Unit 1","CA","33.158000000000001","-115.64749999999999",13664.3383789208,0,0,0,0,0,0,0,0
10879,"Salton Sea Power Gen Co - Unit 2","CA","33.158000000000001","-115.64749999999999",21390.3649244799,0,0,0,0,0,0,0,0
10880,"Bidwell Ditch Project","CA","40.801400000000001","-121.4481",0,0,0,0,0,0,0,0,0
10881,"Roaring Creek Water Power","CA","40.882061","-121.948353",0,0,0,0,0,0,0,0,0
10882,"Hatchet Creek Project","CA","40.874144000000001","-121.920428",0,0,0,0,0,0,0,0,0
10883,"Medical Area Total Energy Plant","MA","42.336849999999998","-71.108149999999995",81939.4869637257,0,0,0,0,0,0,0,0
10884,"Olive View Medical Center","CA","34.326242000000001","-118.44477000000001",0,0,0,0,0,0,0,0,0
10902,"Victory Mills","NY","42.919699999999999","-76.547700000000006",0,0,0,0,0,0,0,0,0
10903,"Lockport Powerhouse","IL","41.569699999999997","-88.078900000000004",0,0,0,0,0,0,0,0,0
50001,"Altamont Midway Ltd","CA","37.739199999999997","-121.43219999999999",0,0,0,0,0,0,0,0,0
50002,"Pittsfield Generating LP","MA","42.456400000000002","-73.218100000000007",170356.034519567,0,0,0,0,0,0,0,0
50003,"Chalk Cliff Cogen","CA","35.096800000000002","-119.4299",0,0,0,0,0,0,0,0,0
50006,"Linden Cogen Plant","NJ","40.632199999999997","-74.215599999999995",601704.683142166,371328.124297806,0,0,0,0,0,0,0
50010,"Glen Ferris Hydro","WV","38.148299999999999","-81.214699999999993",0,0,0,0,0,0,0,0,0
50011,"Hawks Nest Hydro","WV","38.147799999999997","-81.175299999999993",0,0,0,0,0,0,0,0,0
50024,"HGST San Jose Standby Generator","CA","37.244399999999999","-121.7963",0,0,0,0,0,0,0,0,0
50026,"Corpus Refinery","TX","27.8322","-97.528099999999995",0,0,0,0,0,0,0,0,0
50028,"Plant 31 Paper Mill","LA","32.486787","-92.149597",469766.607603742,0,0,0,0,0,0,0,0
50031,"Mt Ida Hydroelectric","NY","42.721325999999998","-73.680608000000007",0,0,0,0,0,0,0,0,0
50034,"Valley Falls Hydroelectric Facility","NY","42.904400000000003","-73.5625",0,0,0,0,0,0,0,0,0
50035,"MMWAC Resource Recovery Facility","ME","44.067791999999997","-70.260830999999996",30087.9560535097,0,0,0,0,0,0,0,0
50036,"New Martinsville Hannibal Hydro","WV","39.667200000000001","-80.864199999999997",0,0,0,0,0,0,0,0,0
50037,"Rio Bravo Hydro Project","CA","35.43","-118.8222",0,0,0,0,0,0,0,0,0
50039,"Kline Township Cogen Facility","PA","40.873398999999999","-75.993493999999998",151696.599119092,0,0,0,0,0,0,0,0
50041,"Norton Powerhouse","MA","42.309555000000003","-71.805217999999996",13898.2367548415,0,0,0,0,0,0,0,0
50043,"Houston Chemical Complex Battleground","TX","29.731400000000001","-95.0839",0,0,0,0,0,0,0,0,0
50047,"International Paper Jay Hydro","ME","44.503703999999999","-70.220971000000006",0,0,0,0,0,0,0,0,0
50049,"Eel River Power","CA","40.472799999999999","-124.1014",175822.877307646,0,0,0,0,0,0,0,0
50051,"Penobscot Energy Recovery","ME","44.738300000000002","-68.825800000000001",303059.625992431,0,0,0,0,0,0,0,0
50054,"Rice University","TX","29.721048","-95.395359999999997",0,0,0,0,0,0,0,0,0
50060,"Brown Station Road Plant I","MD","38.822800000000001","76.772199999999998",0,0,0,0,0,0,0,0,0
50061,"San Diego State University","CA","32.778224999999999","-117.070114",58693.1393183229,0,0,0,0,0,0,0,0
50066,"Calistoga Power Plant","CA","38.7879","-122.74339999999999",94680.0991955504,0,0,0,0,0,0,0,0
50067,"Borger Plant","TX","35.664700000000003","-101.4354",87560.9583907454,0,0,0,0,0,0,0,0
50068,"Sierra Power","CA","35.9542","-119.0461",3285.73862679351,0,0,0,0,0,0,0,0
50071,"Palm Beach Renewable Energy Facility#1","FL","26.771388999999999","-80.141943999999995",636566.498501338,0,0,0,0,0,0,0,0
50074,"Marcus Hook Refinery Cogen","PA","39.810299999999998","-75.428100000000001",0,0,0,0,0,0,0,0,0
50077,"Waste Energy Services","MI","42.271099999999997","-83.523099999999999",0,0,0,0,0,0,0,0,0
50079,"Goodyear Lake Plant","NY","42.502473000000002","-74.983559999999997",0,0,0,0,0,0,0,0,0
50080,"Otis Hydro","ME","44.477806999999999","-70.200759000000005",0,0,0,0,0,0,0,0,0
50081,"International Paper Riley Hydro","ME","44.503430999999999","-70.249137000000005",0,0,0,0,0,0,0,0,0
50082,"International Paper Livermore Hydro","ME","44.470511000000002","-70.187332999999995",0,0,0,0,0,0,0,0,0
50087,"Univ of Massachusetts Medical Center","MA","42.279015000000001","-71.759771999999998",26302.6529960462,0,0,0,0,0,0,0,0
50088,"University of Northern Iowa","IA","42.513607999999998","-92.459121999999994",10371.4771650839,0,0,0,0,0,0,0,0
50089,"Univ of San Francisco Cogen","CA","37.776560000000003","-122.45187799999999",0,0,0,0,0,0,0,0,0
50091,"Sheep Creek Hydro","WA","48.947741000000001","-117.795376",0,0,0,0,0,0,0,0,0
50093,"Chateaugay High Falls Hydro","NY","44.909914999999998","-74.085797999999997",0,0,0,0,0,0,0,0,0
50094,"Veolia Energy Trenton L.P.","NJ","40.216700000000003","-74.7667",0,0,0,0,0,0,0,0,0
50099,"Tamarack Energy Partnership","ID","44.954853","-116.387134",52400.8941598979,0,0,0,0,0,0,0,0
50101,"MeadWestvaco Evadale","TX","30.341899999999999","-94.065600000000003",760547.922994139,0,0,0,0,0,0,0,0
50103,"China Mill Hydro","NH","43.128712","-71.459866000000005",0,0,0,0,0,0,0,0,0
50109,"Paris Energy Center","TX","33.696800000000003","-95.557699999999997",403918.246445498,0,0,0,0,0,0,0,0
50110,"Sierra Pacific Burney Facility","CA","40.8767","-121.7016",204706.789632422,0,0,0,0,0,0,0,0
50112,"Sierra Pacific Quincy Facility","CA","39.941164999999998","-120.909211",318230.786610216,0,0,0,0,0,0,0,0
50115,"US Borax","CA","35.032899999999998","-117.70099999999999",0,0,0,0,0,0,0,0,0
50118,"Hal C Weaver Power Plant","TX","30.2867","-97.735600000000005",266677.074027527,0,0,0,0,0,0,0,0
50119,"Phillips 66 Rodeo Refinery","CA","38.041699999999999","-122.25830000000001",0,0,0,0,0,0,0,0,0
50121,"Valero Refinery Corpus Christi West","TX","27.817499999999999","-97.481399999999994",198336.665202974,0,0,0,0,0,0,0,0
50123,"Normanskill Hydro Project","NY","42.712356","-73.957324",0,0,0,0,0,0,0,0,0
50126,"Ottauquechee Hydro","VT","43.593299999999999","-72.3506",0,0,0,0,0,0,0,0,0
50127,"CCI Signal Hill LLC","TX","33.862499999999997","-98.589399999999998",3028.62907499659,0,0,0,0,0,0,0,0
50131,"Coalinga Cogeneration","CA","36.180700000000002","-120.38849999999999",0,0,0,0,0,0,0,0,0
50134,"Sycamore Cogeneration","CA","35.452576999999998","-118.985313",0,0,0,0,0,0,0,0,0
50136,"South Oaks Hospital","NY","40.685299999999998","-73.425799999999995",0,0,0,0,0,0,0,0,0
50137,"Newgulf Cogen","TX","29.2639","-95.899699999999996",0,0,0,0,0,0,0,0,0
50141,"Snider Industries","TX","32.574722000000001","-94.373889000000005",19694.4300314336,0,0,0,0,0,0,0,0
50146,"Imperial Savannah LP","GA","32.143988999999998","-81.146550000000005",51216.0971601835,0,0,0,0,0,0,0,0
50150,"Union Carbide Seadrift Cogen","TX","28.5105","-96.770600000000002",543315.383011826,0,0,0,0,0,0,0,0
50152,"Dow St Charles Operations","LA","29.9861","-90.441400000000002",1642851.79220735,0,0,0,0,0,0,0,0
50153,"Texas City Plant Union Carbide","TX","29.37612","-94.946477000000002",0,0,0,0,0,0,0,0,0
50156,"Bear Creek","CA","40.534453999999997","-121.959109",0,0,0,0,0,0,0,0,0
50157,"Sanford Dam","MI","43.677300000000002","-84.380200000000002",0,0,0,0,0,0,0,0,0
50158,"Edenville","MI","43.814","-84.3767",0,0,0,0,0,0,0,0,0
50159,"Secord","MI","44.0411","-84.341800000000006",0,0,0,0,0,0,0,0,0
50160,"Smallwood","MI","43.959899999999998","-84.335999999999999",0,0,0,0,0,0,0,0,0
50169,"Wichita Plant","KS","37.581339","-97.424132999999998",0,0,0,0,0,0,0,0,0
50170,"Berry Cogen","CA","35.093046000000001","-119.443617",0,0,0,0,0,0,0,0,0
50175,"Emporia","VA","36.695999999999998","-77.56",0,0,0,0,0,0,0,0,0
50176,"Union Falls","NY","44.510739000000001","-73.913078999999996",0,0,0,0,0,0,0,0,0
50177,"Blackstone/Tupperware","RI","42.014467000000003","-71.544399999999996",0,0,0,0,0,0,0,0,0
50178,"Halifax","VA","36.781700000000001","-78.923599999999993",0,0,0,0,0,0,0,0,0
50179,"Box Canyon Dam","CA","41.279200000000003","-122.3292",0,0,0,0,0,0,0,0,0
50180,"Olsen","CA","40.670535999999998","-121.89064500000001",0,0,0,0,0,0,0,0,0
50184,"Weyerhaeuser Columbus MS","MS","33.360199999999999","-88.46",1080903.80663022,0,0,0,0,0,0,1080903.80663022,0
50185,"Cosmo Specialty Fibers Plant","WA","46.954070999999999","-123.76108600000001",200950.699562417,0,0,0,0,0,0,0,0
50187,"Weyerhaeuser Longview WA","WA","46.123600000000003","-122.97280000000001",526695.417092106,0,0,0,0,0,0,0,0
50188,"Weyerhaeuser New Bern NC","NC","35.212000000000003","-77.114400000000003",353057.949340886,0,0,0,0,0,0,0,0
50189,"Domtar Paper Co LLC Plymouth NC","NC","35.8628","-76.783100000000005",860682.490714116,0,0,0,0,0,0,860682.490714116,0
50190,"Domtar Paper Company Rothschild","WI","44.886699999999998","-89.627200000000002",0,0,0,0,0,0,0,0,0
50191,"IP Springfield Oregon","OR","44.056899999999999","-122.9555",118452.787016175,0,0,0,0,0,0,0,0
50192,"International Paper Valliant OK","OK","33.996099999999998","-95.111400000000003",716183.585028791,0,0,0,0,0,0,0,0
50200,"B Braun Medical","CA","33.688721000000001","-117.834793",0,0,0,0,0,0,0,0,0
50201,"Rabun Gap Cogen Facility","GA","34.953600000000002","-83.378600000000006",186256.103497351,0,0,0,0,0,0,0,0
50202,"WPS Power Niagara","NY","43.080399999999997","-79.008200000000002",134352.244826797,0,0,0,0,0,0,0,0
50203,"US Gypsum Oakfield","NY","43.064700000000002","-78.297200000000004",0,0,0,0,0,0,0,0,0
50205,"Williams Ignacio Natural Gas Plant","CO","37.145555999999999","-107.784722",0,0,0,0,0,0,0,0,0
50206,"Vallecito Hydroelectric","CO","37.377715000000002","-107.578745",0,0,0,0,0,0,0,0,0
50208,"Pinetree Power","NH","44.327399999999997","-71.680000000000007",232509.193397598,0,0,0,0,0,0,0,0
50210,"Vulcan-BN Geothermal Power Company","CA","33.1633","-115.61669999999999",52365.5701031594,0,0,0,0,0,0,0,0
50215,"York County Resource Recovery","PA","40.0017","-76.718299999999999",417730.444588711,0,0,0,0,0,0,0,0
50216,"Watson Cogeneration","CA","33.816647000000003","-118.24484099999999",2523804.2327871,0,0,0,0,0,0,0,0
50218,"Woodward Power Plant","CA","37.860652999999999","-120.879153",0,0,0,0,0,0,0,0,0
50219,"Frankenheimer Power Plant","CA","37.830378000000003","-120.806972",0,0,0,0,0,0,0,0,0
50223,"Nelson Creek","CA","41.028892999999997","-121.89235100000001",0,0,0,0,0,0,0,0,0
50224,"Oxnard Wastewater Treatment Plant","CA","34.150300000000001","-119.1289",0,0,0,0,0,0,0,0,0
50225,"Regional Waste Systems","ME","43.6556","-70.334699999999998",159660.940419258,0,0,0,0,0,0,0,0
50228,"Rocky Brook Hydroelectric","WA","47.719700000000003","-122.9431",0,0,0,0,0,0,0,0,0
50229,"Texas Petrochemicals","TX","29.6981","-95.2547",257987.79441046,0,0,0,0,0,0,0,0
50230,"Robbins Lumber","ME","44.333100000000002","-69.201899999999995",0,0,0,0,0,0,0,0,0
50231,"SDS Lumber Gorge Energy Division","WA","45.713079","-121.469178",10582.7331532586,0,0,0,0,0,0,0,0
50234,"San Antonio Regional Hospital","CA","34.101900000000001","-117.63809999999999",0,0,0,0,0,0,0,0,0
50240,"Purdue University","IN","40.417200000000001","-86.912199999999999",104418.243084051,0,0,0,0,0,0,0,0
50241,"Providence Memorial Hospital","TX","31.7697","-106.5014",0,0,0,0,0,0,0,0,0
50242,"VC Porterdale Hydroelectric","GA","33.570092000000002","-83.893918999999997",0,0,0,0,0,0,0,0,0
50243,"Bucksport Generation LLC","ME","44.573799999999999","-68.804599999999994",698043.243197992,0,0,0,0,0,86970.7059226565,0,0
50244,"Canton North Carolina","NC","35.534999999999997","-82.841099999999997",448446.339568576,0,0,0,0,0,0,0,0
50245,"International Paper Courtland Mill","AL","34.734999999999999","-87.3108",52789.8904362754,0,0,0,0,0,0,0,0
50250,"International Paper Pensacola","FL","30.596599999999999","-87.326400000000007",710206.063572806,0,0,0,0,0,0,0,0
50251,"Verso Paper Quinnesec Mich Mill","MI","45.7956","-87.955600000000004",645991.013521162,0,0,0,0,0,0,0,0
50252,"Sartell Dam","MN","45.617995999999998","-94.200785999999994",0,0,0,0,0,0,0,0,0
50254,"KapStone Kraft Paper Corp","NC","36.476900000000001","-77.641400000000004",195603.727028698,0,0,0,0,0,0,0,0
50260,"Oakwood Hospital & Medical Center","MI","42.291699999999999","-83.2119",0,0,0,0,0,0,0,0,0
50261,"New Lahontan","NV","39.463569","-119.06522699999999",0,0,0,0,0,0,0,0,0
50267,"Redlands Water & Power","CO","39.067346999999998","-108.59279100000001",0,0,0,0,0,0,0,0,0
50268,"Hewittville Hydroelectric","NY","44.705167000000003","-75.007932999999994",0,0,0,0,0,0,0,0,0
50269,"Unionville Hydro Project 2499 NY","NY","44.714517999999998","-74.996581000000006",0,0,0,0,0,0,0,0,0
50270,"ExxonMobil Santa Ynez Facility","CA","34.464818999999999","-120.044365",324501.13562376,0,0,0,0,0,0,0,0
50273,"Pioneer Valley Resource Recovery","MA","42.090600000000002","-72.591700000000003",82480.8510332311,0,0,0,0,0,0,0,0
50274,"Simplot Leasing Don Plant","ID","42.908411999999998","-112.52943999999999",0,0,0,0,0,0,0,0,0
50275,"Park 500 Philip Morris USA","VA","37.338900000000002","-77.280600000000007",6646.42290179204,0,0,0,0,0,0,0,0
50276,"Wintec Energy Ltd","CA","33.9131","-116.56310000000001",0,0,0,0,0,0,0,0,0
50278,"Worumbo Hydro Station","ME","43.994729","-70.061920999999998",0,0,0,0,0,0,0,0,0
50279,"Archbald Power Station","PA","41.484999999999999","-75.540599999999998",130022.634986797,0,0,0,0,0,0,0,0
50280,"Dahowa Hydro","NY","43.103299999999997","-73.536900000000003",0,0,0,0,0,0,0,0,0
50281,"San Gorgonio Farms Wind Farm","CA","33.926110999999999","-116.61499999999999",0,0,0,0,0,0,0,0,0
50282,"Luke Mill","MD","39.473599999999998","-79.056899999999999",379307.890511637,0,0,0,0,0,0,0,0
50284,"American Eagle Paper Mills","PA","40.679853000000001","-78.233463999999998",34375.5583483488,0,0,0,0,0,0,0,0
50290,"SEMASS Resource Recovery","MA","41.802199999999999","-70.787499999999994",1098127.90613608,0,0,0,0,0,0,0,0
50292,"Bethpage Power Plant","NY","40.746899999999997","-73.499399999999994",356302.973063004,0,0,0,0,0,0,0,0
50293,"Wadham Energy LP","CA","39.106200000000001","-122.1096",309634.567188219,0,0,0,0,0,0,0,0
50296,"Packaging Corp of America","TN","35.0471","-88.266099999999994",704531.107811314,0,0,0,0,0,0,0,0
50299,"Ripon Mill","CA","37.732532999999997","-121.116006",0,0,0,0,0,0,0,0,0
50300,"San Gabriel Facility","CA","34.059443999999999","-117.77416700000001",0,0,0,0,0,0,0,0,0
50304,"Shell Deer Park","TX","29.723185000000001","-95.128855999999999",0,0,0,0,0,0,0,0,0
50305,"LaFarge Alpena","MI","45.069929000000002","-83.408181999999996",0,0,0,0,0,0,0,0,0
50308,"Utility Plants Section","AK","64.825601000000006","-147.648627",54861.1161515982,0,0,0,0,0,0,0,0
50310,"Standby Generation Plant","FL","30.473600000000001","-87.236099999999993",0,0,0,0,0,0,0,0,0
50312,"Pembroke Hydro","NH","43.130361999999998","-71.453631999999999",0,0,0,0,0,0,0,0,0
50315,"Chasm Hydro Partnership","NY","44.931800000000003","-74.112499999999997",0,0,0,0,0,0,0,0,0
50316,"Bunge North America East LLC","IN","40.846525","-84.933263999999994",10019.229895674,0,0,0,0,0,0,0,0
50318,"Par Sterile Products","MI","42.683669999999999","-83.114339999999999",0,0,0,0,0,0,0,0,0
50322,"Site 980 65","CA","37.056803000000002","-119.89970599999999",0,0,0,0,0,0,0,0,0
