"Plant.Code","Plant.Name","State","Latitude","Longitude","total.consumption"
55212,"ANP Blackstone Energy Project","MA","42.059876000000003","-71.515810999999999",880853840
55215,"Odessa Ector Generating Station","TX","31.840299999999999","-102.32640000000001",2174453892
55216,"Morris Cogeneration LLC","IL","41.411943999999998","-88.332778000000005",3107903.90067477
55217,"Los Medanos Energy Center","CA","38.030071","-121.87300399999999",2031537060
55218,"Hinds Energy Facility","MS","32.378968999999998","-90.219905999999995",613011430
55220,"Attala","MS","33.014699999999998","-89.675299999999993",717048294
55221,"Harry L. Oswald","AR","34.592300000000002","-92.2166",69297151
55223,"Ennis Power Company LLC","TX","32.32","-96.674999999999997",214042838
55225,"Oneta Energy Center","OK","36.011899999999997","-95.696700000000007",3736251568
55226,"Freestone Energy Center","TX","31.890699999999999","-96.113100000000003",1889815788
55230,"Jack County","TX","33.100999999999999","-97.957400000000007",3212453908
55231,"Liberty Electric Power Plant","PA","39.861400000000003","-75.335800000000006",926741892
55239,"Red Oak Power LLC","NJ","40.448673999999997","-74.348878999999997",1811524713
55241,"Hog Bayou Energy Center","AL","30.747800000000002","-88.057500000000005",129364067
55242,"Santa Rosa Energy Center","FL","30.566400000000002","-87.114999999999995",3020904.77255873
55245,"Tuscola Station","IL","39.798175000000001","-88.349771000000004",120570.901651538
55259,"Whiting Clean Energy","IN","41.673900000000003","-87.477500000000006",372847468
55269,"TVA Southaven Combined Cycle","MS","34.993899999999996","-90.037800000000004",2046705990
55270,"Jackson Power Facility","MI","42.248800000000003","-84.3767",342777806
55271,"Tenaska Lindsay Hill Generating Station","AL","32.651400000000002","-86.738600000000005",1023128595
55282,"Arlington Valley Energy Facility","AZ","33.341700000000003","-112.8897",289263768
55292,"Decatur Energy Center","AL","34.629199999999997","-87.0214",309743553
55293,"Morgan Energy Center","AL","34.639699999999998","-87.063900000000004",3268784463
55294,"Westbrook Energy Center Power Plant","ME","43.657499999999999","-70.375",431874460
55295,"Blythe Energy Inc","CA","33.615699999999997","-114.6865",374439132
55297,"New Covert Generating Facility","MI","42.322380000000003","-86.293679999999995",1384388523
55298,"Fairless Energy Center","PA","40.147500000000001","-74.741100000000003",3378329864
55299,"Channel Energy Center LLC","TX","29.718900000000001","-95.231899999999996",1533446388.495
55302,"Wasatch Energy Systems Energy Recovery","UT","41.109699999999997","-111.9554",146.113277422802
55306,"Gila River Power Station","AZ","32.975000000000001","-112.6944",2269306500
55309,"Air Products Port Arthur","TX","29.866496999999999","-93.965149999999994",2552604.06131327
55311,"BASF Freeport Works","TX","29.001999999999999","-95.394000000000005",659394.574340878
55313,"Ingleside Cogeneration","TX","27.882777999999998","-97.242778000000001",31368412.0921916
55320,"Wise County Power LLC","TX","33.058300000000003","-97.910300000000007",897047931.4
55327,"Baytown Energy Center","TX","29.773099999999999","-94.901899999999998",2186067723
55328,"Hermiston Power Partnership","OR","45.794046000000002","-119.313323",740957068
55333,"Delta Energy Center","CA","38.0169","-121.8439",1728361665
55334,"Holland Energy Facility","IL","39.223143999999998","-88.758405999999994",71082178
55337,"PPL Ironwood LLC","PA","40.350900000000003","-76.365799999999993",1112318130
55340,"Dell Power Station","AR","35.861899999999999","-90.025300000000001",20052974.28
55343,"Luna Energy Facility","NM","32.299348999999999","-107.7834",486735114
55350,"Dresden Energy Facility","OH","40.092799999999997","-82.027600000000007",889845628
55357,"Brazos Valley Generating Facility","TX","29.473099999999999","-95.624399999999994",585557962
55358,"Cottonwood Energy Project","TX","30.258800000000001","-93.735299999999995",2451240540
55364,"Sugar Creek Power","IN","39.393099999999997","-87.510800000000003",480123128
55369,"Hamakua Energy Plant","HI","20.093900000000001","-155.47110000000001",42002776
55372,"Harquahala Generating Project","AZ","33.475960000000001","-113.113434",446017098
55380,"Union Power Partners LP","AR","33.296146","-92.589364000000003",5998535208
55382,"Thomas A Smith Energy Facility","GA","34.709400000000002","-84.917500000000004",2704357824
55386,"Columbia Energy Center (SC)","SC","33.869700000000002","-81.017799999999994",266953242.64
55393,"Metcalf Energy Center","CA","37.220700000000001","-121.7457",577755324
55397,"Washington Energy Facility","OH","39.58","-81.656400000000005",1147703572
55400,"Elk Hills Power LLC","CA","35.280318000000001","-119.470707",2247592270
55404,"Carville Energy LLC","LA","30.229399999999998","-91.064999999999998",793125956
55406,"Effingham County Power Project","GA","32.277251999999997","-81.284411000000006",326438992
55411,"Hillabee Energy Center","AL","33.000669000000002","-85.903278",1121462946
55412,"Osprey Energy Center Power Plant","FL","28.052499999999998","-81.808300000000003",326629192
55418,"Hot Spring Generating Facility","AR","34.29759","-92.868343999999993",286280798
55419,"Plaquemine Cogeneration Plant","LA","30.3217","-91.234700000000004",906685110.828
55429,"Kentucky Mills","KY","37.894799999999996","-86.685400000000001",1463522.69425054
55439,"Tenaska Virginia Generating Station","VA","37.866700000000002","-78.381299999999996",1412576409
55440,"Tenaska Central Alabama Generating Stn","AL","32.649700000000003","-86.74",1678076589
55451,"Magnolia Power Plant","MS","34.835000000000001","-89.202600000000004",3873342543
55455,"Red Hawk","AZ","33.334561999999998","-112.84064100000001",1836471028
55457,"McClain Energy Facility","OK","35.297739999999997","-97.589849999999998",285860456
55463,"Redbud Power Plant","OK","35.685600000000001","-97.226399999999998",7646020368
55464,"Deer Park Energy Center","TX","29.713414","-95.134507999999997",2287851910.83405
55467,"Ouachita","LA","32.706099999999999","-92.068299999999994",1265823795
55470,"Green Power 2","TX","29.378097","-94.932772999999997",1351113430.6349
55479,"Wygen 1","WY","44.285800000000002","-105.38330000000001",344149350.321
55480,"Forney Energy Center","TX","32.756300000000003","-96.491600000000005",6992897004
55481,"Mesquite Generating Station Block 2","AZ","33.345047000000001","-112.864227",2016453114
55482,"Goldendale Generating Station","WA","45.811399999999999","-120.833",71184000
55488,"Blackburn Landfill Co-Generation","NC","35.606699999999996","-81.300600000000003",71727.9807540274
55501,"Kiamichi Energy Facility","OK","34.683100000000003","-95.934899999999999",1535598720
55502,"Lawrenceburg Energy Facility","IN","39.091099999999997","-84.866900000000001",3921727348
55503,"AEP Waterford Facility","OH","39.533299999999997","-81.717799999999997",1449017778
55516,"Fayette Energy Facility","PA","39.859200000000001","-79.918199999999999",1247517362
55518,"High Desert Power Plant","CA","34.595300000000002","-117.3647",1427848518
55524,"York Energy Center","PA","39.737499999999997","-76.306666000000007",814271598.594
55525,"MMSD South Shore Wastewater","WI","42.886899999999997","-87.842200000000005",48049.8940464654
55545,"Hidalgo Energy Center","TX","26.341719999999999","-98.175758999999999",365538406
55592,"Mallard Lake Electric","IL","41.952742000000001","-88.143737000000002",167173.887711425
55596,"GRS Arbor Hills","MI","42.395335000000003","-83.557998999999995",218841.947684789
55620,"Perryville Power Station","LA","32.690800000000003","-92.018299999999996",804293668
55641,"Riverside Energy Center","WI","42.583055999999999","-89.035832999999997",461154482
55656,"Pastoria Energy Facility, LLC","CA","34.955599999999997","-118.84399999999999",1729819548
55661,"EP Newington Energy LLC","NH","43.104700000000001","-70.806100000000001",229800940.252
55662,"Chehalis Generating Facility","WA","46.622500000000002","-122.9131",719770310
55664,"Harrison County Power Project","TX","32.395800000000001","-94.436700000000002",219597946
55667,"Lower Mount Bethel Energy","PA","40.801924","-75.107562999999999",871443144
55690,"Bethlehem Power Plant","PA","40.6175","-75.314700000000002",3245480331.504
55694,"Quantum Choctaw Power LLC","MS","33.379199999999997","-89.2089",182377708
55700,"Mint Farm Generating Station","WA","46.138824","-122.985506",145359082
55701,"Fremont Energy Center","OH","41.377116000000001","-83.161388000000002",536221971.32
55708,"Nacogdoches Power","TX","31.832132000000001","-94.900639999999996",957513.803854365
55710,"FirstEnergy Allegheny Energy Units 3 4 & 5","PA","40.545278000000003","-79.768611000000007",433243266
55714,"Magnet Cove","AR","34.429699999999997","-92.831699999999998",28380376
55736,"Hanging Rock Energy Facility","OH","38.573099999999997","-82.783299999999997",4172738204
55748,"Los Esteros Critical Energy Center","CA","37.424999999999997","-121.9319",536598608
55749,"Hardin Generator Project","MT","45.757800000000003","-107.6",250052341.009
55801,"FPL Energy Marcus Hook LP","PA","39.807037999999999","-75.421605999999997",4180475140.8
55818,"Frederickson Power LP","WA","47.086111000000002","-122.365674",91755333
55821,"Curtis H Stanton Energy Center","FL","28.488246","-81.166944000000001",476425640
55835,"Rocky Mountain Energy Center","CO","40.090800000000002","-104.59529999999999",615107434
55853,"Inland Empire Energy Center","CA","33.738838999999999","-117.17036899999999",1110170992
55856,"Prairie State Generating Station","IL","38.279167000000001","-89.666944000000001",7113286176
55861,"Stevens Point Mill","WI","44.352800000000002","-89.583600000000004",250721.116996666
55867,"Fibrominn Biomass Power Plant","MN","45.322400999999999","-95.629506000000006",4076301.4091428
55927,"Jasper","SC","32.359400000000001","-81.124200000000002",1554480111.024
55952,NA,NA,NA,NA,155607732
55965,"Wansley Combined Cycle","GA","33.406385","-85.036987999999994",7292778388
55966,"Nikiski Co-Generation","AK","60.676538999999998","-151.377713",107781037
55970,"Cosumnes","CA","38.338475000000003","-121.12397799999999",2001321009
55977,"Bluffview","NM","36.716628","-108.215282",168518399
55983,"Salton Sea Power LLC - Unit 5","CA","33.153300000000002","-115.6384",869847.429386941
55984,"CE Turbo LLC","CA","33.166899999999998","-115.51139999999999",150123.170822442
55985,"Palomar Energy","CA","33.119700000000002","-117.117778",628359936
55988,"Wabuska","NV","39.164129000000003","-119.18006800000001",30449.7952399128
55990,"Ashtabula","OH","41.890025999999999","-80.761200000000002",163155.245281307
55991,"Brady","NV","39.796031999999997","-119.010013",149549.40418894
56026,"Donald Von Raesfeld Power Plant","CA","37.3767","-121.9508",334392856
56031,"Fox Energy Center","WI","44.320399999999999","-88.208888999999999",361053957.404
56036,"WWTP Power Generation Station","CA","37.825800000000001","-122.2961",80812.6929527055
56038,"UMCP CHP Plant","MD","38.985844","-76.935478000000003",255197.578600052
56041,"Malburg","CA","33.998600000000003","-118.22190000000001",408514595.94086
56046,"Magnolia Power Project","CA","34.178600000000003","-118.31529999999999",208340959
56068,"Elm Road Generating Station","WI","42.849200000000003","-87.833600000000004",6669616248.186
56076,"ABC Coke","AL","33.582793000000002","-86.779865999999998",269117.8034983
56078,"Walnut Energy Center","CA","37.4878","-120.8956",190955728
56080,"SJ/SC WPCP","CA","37.413899999999998","-121.94329999999999",31674.1690615911
56104,"Mankato Energy Center","MN","44.198799999999999","-94.003",77470599.118
56119,"Middlesex Generating Facility","NJ","40.490299999999998","-74.315600000000003",432502.565435661
56124,"SPFT - Newberg Cogen","OR","45.2879","-122.9627",32523.9673826436
56134,"Regional Wastewater Control Facility","CA","37.936900000000001","-121.32940000000001",17598.2486365053
56139,"Neptune Gas Processing Plant","LA","29.733599999999999","-91.443100000000001",3348675
56150,"McIntosh Combined Cycle Facility","GA","32.347799999999999","-81.181700000000006",3478108784
56152,"Freeport Energy Center","TX","28.988761","-95.395416999999995",30730073.4974152
56163,"Kennecott Power Plant","UT","40.7119","-112.1225",2209428531.26
56164,"Faribault Energy Park","MN","44.335599999999999","-93.290555999999995",36626111.242
56177,"Nebo Power Station","UT","40.061399999999999","-111.7294",127237418
56188,"Pinelawn Power LLC","NY","40.736611000000003","-73.388424000000001",45333062.108
56192,"Georgia-Pacific Wauna Mill","OR","46.153955000000003","-123.40658000000001",2253748.98594845
56196,"500MW CC","NY","40.788899999999998","-73.906899999999993",479227367.659
56224,"TS Power Plant","NV","40.746099999999998","-116.52970000000001",524137237.328
56227,"Port Westward","OR","46.178939999999997","-123.172039",227509949
56233,"EG178 Facility","TX","32.747058000000003","-100.954661",249820032
56237,"Lake Side Power Plant","UT","40.331667000000003","-111.754167",2103459840
56258,"Kapaia Power Station","HI","21.996451","-159.37580299999999",604472.758984706
56259,"Empire Generating Co  LLC","NY","42.625239000000001","-73.750021000000004",730808951.4
56284,"Santa Maria EPG","CA","35.040832999999999","-120.636667",21099057
56294,"Bayway Refinery","NJ","40.637554000000002","-74.221219000000005",37255053
56298,"Roseville Energy Park","CA","38.7928","-121.3811",328770106
56317,"Raft River Geothermal Power Plant","ID","42.099417000000003","-113.38245000000001",226061.184766336
56319,"Wygen 2","WY","44.291899999999998","-105.3811",340056299.986
56321,"Richard Burdette Geothermal","NV","39.390842999999997","-119.754593",429602.029167746
56349,"Quail Run Energy Center","TX","31.8414","-102.315",719615372
56350,"Colorado Bend Energy Center","TX","29.287800000000001","-96.068299999999994",2141809600
56356,"Clearwater Power Plant","CA","33.891199999999998","-117.60850000000001",79653.5294953385
56400,"Treasure Coast Energy Center","FL","27.383889","-80.377499999999998",224552171.3
56405,"Nevada Solar One","NV","35.799798000000003","-114.98173",2146641
56407,"West County Energy Center","FL","26.698599999999999","-80.374700000000004",53766910401.489
56456,"Plum Point Energy Station","AR","35.664400000000001","-89.948899999999995",1334595780.96
56467,"Russell City Energy Center","CA","37.634659999999997","-122.13381",509283958
56510,"Frey Farm Landfill","PA","39.9589","-76.444199999999995",49361.1184186926
56540,"Galena 2 Geothermal Power Plant","NV","39.373189000000004","-119.76450699999999",135626.956827032
56541,"Galena 3 Geothermal Power Plant","NV","39.388722000000001","-119.748908",388574.846039237
56564,"John W Turk Jr Power Plant","AR","33.649721999999997","-93.811943999999997",1626856884.875
56565,"J Lamar Stall Unit","LA","32.519469999999998","-93.760125000000002",800612664
56611,"Sandy Creek Energy Station","TX","31.474378000000002","-96.957149000000001",2384531440
56616,"Novo BioPower Plant","AZ","34.503157999999999","-110.334953",1339818.69647888
56643,"St Paul Cogeneration","MN","44.942889000000001","-93.096558999999999",685322.63261976
56671,"Longview Power LLC","WV","39.707892999999999","-79.958973999999998",1380647902.498
56706,"Ampersand Chowchilla Biomass LLC","CA","37.106667999999999","-120.248504",456004.172770076
56707,"El Nido Facility","CA","37.186700000000002","-120.4903",504777.398356889
56708,"CFB Power Plant","TX","28.650278","-96.539721999999998",486540476
56785,"Virginia Tech Power Plant","VA","37.231900000000003","-80.421099999999996",98710.0228769881
56786,"Spiritwood Station","ND","46.926423","-98.499713",15925394.5
56798,"Kleen Energy Systems Project","CT","41.553227","-72.596867000000003",810510851.04
56806,"Cedar Bayou 4","TX","29.751645","-94.923119999999997",283220833
56807,"Bear Garden","VA","37.695556000000003","-78.285278000000005",801693023.44
56808,"Virginia City Hybrid Energy Center","VA","36.916389000000002","-82.338054999999997",1696088472.17215
56812,"Solana Generating Station","AZ","32.922294000000001","-112.95594",219094821
56832,"North Brawley Geothermal Plant","CA","33.0139","-115.54389999999999",397356.344364974
56833,"OREG 1 Inc","MT","48.213900000000002","-104.39749999999999",47760999
56847,"Plainfield Renewable Energy LLC","CT","41.664375999999997","-71.924180000000007",1105582.46592678
56848,"Haverhill North Cogeneration Facility","OH","38.596657","-82.828642000000002",35207076.4974184
56880,"OREG 2 Inc","MT","48.214199999999998","-104.39749999999999",48366483
56931,"Aspen Biomass Power Plant","TX","31.365832999999999","-94.743611000000001",225273.25844064
56963,"West Deptford Energy Station","NJ","39.8414","-75.221400000000003",105581084
56982,"NGP Blue Mountain I LLC","NV","40.996099999999998","-118.1414",687375.295767697
56998,"Pueblo Airport Generating Station","CO","38.320833","-104.52639000000001",813644412
57036,"Southcentral Power Project","AK","61.167417","-149.905304",498373071
57037,"Kemper County IGCC Project","MS","32.654722","-88.762221999999994",193014960
57046,"Archer Daniels Midland Columbus","NE","41.416442000000004","-97.286327999999997",13561.7152979073
57072,"Granite City Works","IL","38.697200000000002","-90.128299999999996",3830322.26379207
57076,"South Columbus Water Resource Facility","GA","32.411900000000003","-84.976100000000002",3549.9203132644
57099,"RockTenn CP, LLC-Tacoma Mill","WA","47.266069000000002","-122.42828799999999",92544.9143017423
57100,"Santa Maria LFG Power Plant","CA","34.950800000000001","-120.4131",30463.1125645401
57119,"Koda Biomass Plant","MN","44.7956","-93.538600000000002",248230.633656901
57122,"UCI Facilities Management Central Plant","CA","33.648099999999999","-117.8467",255472.449049382
57134,"OREG 4 Peetz","CO","40.9925","-102.853056",1629144
57172,"Glen Ullin Station 6","ND","46.821399999999997","-101.7564",11412720
57213,"ENEL Salt Wells LLC","NV","39.294400000000003","-118.57250000000001",296783.660011703
57241,"Gainesville Renewable Energy Center","FL","29.767499999999998","-82.396388000000002",3816137.01716937
57281,"OREG 3 Inc","MN","43.76","-94.751400000000004",14155911
57343,"Cargill B6 Biofactory","ID","42.716700000000003","-114.61669999999999",32028.5902684333
57344,"Cargill Dry Creek Biofactory","ID","42.418300000000002","-114.22920000000001",45473.4321384192
57345,"Cargill Kettle Butte Biofactory","ID","43.631943999999997","-112.27972200000001",26070.3986103949
57353,"Thermo No 1","UT","38.160653000000003","-113.194462",233749.657655253
57376,"Jersey Valley Geothermal Power Plant","NV","40.180799999999998","-117.4739",223602.594741783
57425,"Double A Digester","ID","42.717222","-114.616666",92226.9972918025
57446,"McGinness Hills","NV","39.591099999999997","-116.9119",933790.851857491
57451,"Tuscarora Geothermal Power Plant","NV","41.482799999999997","-116.1511",394108.825219357
57456,"San Emidio","NV","40.380555999999999","-119.399722",220596.057582236
57457,"Seneca Sustainable Energy LLC","OR","44.116306000000002","-123.179007",683705.920109059
57470,"Marlboro Mill","SC","34.604999999999997","-79.784999999999997",39.3850086683877
57475,"John L. Featherstone Plant","CA","33.204635000000003","-115.573303",1231285.98249474
57557,"Sunnyvale City of WPCP","CA","37.419400000000003","-122.0153",17817.6681639936
57564,"Algonquin Power Sanger LLC","CA","36.684199999999997","-119.5522",508824.468918213
57584,"University of California San Diego","CA","32.874699999999997","-117.2392",113658.930798253
57653,"Oregon State University Energy Center","OR","44.564332999999998","-123.289089",27636.1817854376
57684,"Goodsprings Waste Heat Recovery","NV","35.809443999999999","-115.411389",5432295
57696,"Power Generation Station (PGS) 2","CA","37.825833000000003","-122.296111",103217.901858275
57703,"Cheyenne Prairie Generating Station","WY","41.123610999999997","-104.72",5954284
57759,"Consumer Products (Camas) LLC","WA","45.584721999999999","-122.40560000000001",24042942
57804,"Middlebury College","VT","44.0075","-73.176944000000006",519557.839513534
57822,"Middletown Coke Company, LLC","OH","39.472222000000002","-84.401388999999995",1600971850.835
57857,"Shasta Renewable Resources Plant","CA","40.470832999999999","-122.33111100000001",4972.89726848085
57908,"Central Utility Plant Cincinnati","OH","39.134532999999998","-84.509418999999994",206024.433230997
57909,"Piedmont Green Power","GA","33.045278000000003","-84.125556000000003",4453227.74385552
57915,"FMC Westvaco","WY","41.621667000000002","-109.811944",3267041.03082695
57916,"Spreckels Sugar Company","CA","32.911110999999998","-115.568056",361428.331841178
57917,"Bayer CropScience Institute Plant","WV","38.380833000000003","-81.772499999999994",26689009.977
57919,"Sonoco Products Co","SC","34.385278","-80.067778000000004",929179.625854929
57944,"Goddard Steam Plant","MD","38.586849000000001","-77.173135000000002",35605294.656
57949,"MSC Sebewaing","MI","43.741110999999997","-83.447221999999996",669036.646
57950,"MSC Croswell","MI","43.266388999999997","-82.619167000000004",1412508.022
57966,"Southeast Steam Plant","MN","44.980832999999997","-93.249722000000006",18851757.744
57967,"Western Sugar Coop - Torrington","WY","42.046900000000001","-104.1863",54803.9646916122
57978,"Lodi Energy Center","CA","38.088056000000002","-121.3875",145778156
58001,"Panda Temple Power Station","TX","31.055833","-97.317222000000001",344322230
58005,"Panda Sherman Power Station","TX","33.582572999999996","-96.617892999999995",724686676
58007,"Brea Expansion Plant","CA","33.932022000000003","-117.840233",1086332.69830733
58022,"Neal Hot Springs Geothermal Project","OR","44.023055999999997","-117.46805999999999",526336.214742894
58023,"Evergreen Community Power","PA","40.325555999999999","-75.922777999999994",16866.4238094
58052,"Battle Creek Mill","MI","42.315832999999998","-85.186943999999997",56049.8542704107
58054,"Burgess BioPower","NH","44.471944000000001","-71.175278000000006",2397948.42574349
58066,"PCA, Filer City Mill","MI","44.213332999999999","-86.286666999999994",199190063.375677
58083,"Fullerton Mill CHP","CA","33.861666999999997","-117.893056",131957.44928227
58084,"Kimberly Clark-Unit 1,2,3","CT","41.558332999999998","-73.413611000000003",292658.494123124
58108,"International Paper Red River Mill","LA","31.903333","-93.173889000000003",2211574.69012828
58109,"Georgia-Pacific Toledo Mill","OR","44.611944000000001","-123.931944",665165.047485299
58124,"Rothschild Biomass Cogen Facility","WI","44.887777999999997","-89.629722000000001",162129.801802872
58129,"Fair Oaks Generating Facility","IN","41.081111","-87.286944000000005",23819.2559934734
58151,"Central Utility Plant - Texas A&M","TX","30.617778000000001","-96.343333000000001",1393071.78813159
58157,"University of Rochester","NY","43.123888999999998","-77.628889000000001",3033711.3009307
58159,"UCONN Cogen Facility","CT","41.809167000000002","-72.254166999999995",527349.087980408
58160,"Williams College - Campus CHP","MA","42.709721999999999","-73.202222000000006",61250.1479349022
58161,"Western Michigan University Power Plant","MI","42.28","-85.606388999999993",88119.3429986894
58169,"CSUF Trigeneration","CA","33.879443999999999","-117.8875",659208
58177,"Kishwaukee CHP Plant","IL","42.221944000000001","-89.093333000000001",17595.4451789791
58180,"UNH 7.9 MW Plant","NH","43.136667000000003","-70.936389000000005",129163.066981082
58183,"Prairie Horizon Agri Energy","KS","39.761111","-99.305833000000007",78654.179075986
58185,"Amherst College Co Gen","MA","42.371667000000002","-72.512221999999994",19744.7689867737
58192,"Arkalon Ethanol LLC","KS","37.110556000000003","-100.803611",77081.5274337438
58193,"Bonanza BioEnergy LLC","KS","37.958610999999998","-100.836111",85308.0073101419
58194,"West Campus Steam Plant","PA","40.792777999999998","-77.864722",48725.4992087161
58196,"Cargill Salt Hersey","MI","43.834167000000001","-85.355833000000004",99355.6542952589
58197,"Poet Biorefining Lake Crystal","MN","44.093333000000001","-94.276667000000003",7584071.1
58198,"Parnassus Central Utility Plant","CA","37.760832999999998","-122.45611100000001",115428.232613388
58205,"Grand Ave Plant","MO","39.111944000000001","-94.581111000000007",82516.5015611532
58215,"Lee Combined Cycle Plant","NC","35.373610999999997","-78.089444",2557986863.004
58216,"J.R. Simplot Company","CA","37.806944000000001","-121.2775",5786220
58222,"E.B. Eddy Paper Inc","MI","42.988610999999999","-82.436667",74944.1544533517
58263,"Bay View Cogeneration Facility","OH","41.688333","-83.484722000000005",17701.9709043062
58319,"Patua Geothermal Project Phase 1A","NV","39.585833000000001","-119.07305599999999",333576.445384972
58330,"The Andersons Albion Ethanol LLC","MI","42.256110999999997","-84.788332999999994",190.445954179143
58382,"Threemile Digester","OR","45.71","-119.901111",117586.466094837
58427,"Lansing BWL REO Town Plant","MI","42.719721999999997","-84.551666999999995",1426499.09761235
58472,"Buena Vista Biomass Power","CA","38.277777999999998","-120.913611",3199929.25941951
58476,"Dart Container Corp","PA","40.086463000000002","-76.176029999999997",202460.298284854
58518,"WSACC Power Generation Facility","NC","35.326110999999997","-80.542221999999995",2142.78321610464
58523,"Stoltze CoGen1","MT","48.286943999999998","-114.243611",76162.4777549323
58533,"Wild Rose Geothermal Power Plant","NV","38.836666999999998","-118.32388899999999",431641.769549843
58557,"Mesquite Generating Station Block 1","AZ","33.344999999999999","-112.86416699999999",508616990
58560,"Halifax County Biomass","VA","36.701388999999999","-78.873333000000002",1186288.11246777
58563,"Hometown Bio Energy LLC","MN","44.435555999999998","-93.906389000000004",14915.7451031166
58570,"Enel Cove Fort","UT","38.560277999999997","-112.58111100000001",473664.437787477
58574,"Eagle Valley Clean Energy LLC Biomass","CO","39.648055999999997","-106.943056",255687.899991633
58584,"Princeton University Cogeneration","NJ","40.341388999999999","-74.657222000000004",2848098
58585,"Sierra Nevada Brewing Co","CA","39.724167000000001","-121.81527800000001",960498
58593,"DGS Central Utility Plant","CA","38.573889000000001","-121.501389",1040.58098675202
58595,"Indeck Energy-Alexandria","NH","43.560833000000002","-71.780556000000004",622525.361070006
58617,"Water Reclamation Plant","MN","44.064722000000003","-92.469166999999999",14035.0743866954
58629,"Lightning Dock Geothermal HI-01, LLC","NM","32.144722000000002","-108.83833300000001",25062.1265513358
58697,"L V Sutton Combined Cycle","NC","34.283056000000002","-77.985277999999994",3636631221.471
58699,"ABEC Bidart-Old River LLC","CA","35.169722","-119.10555600000001",27065.1869364297
58706,"Allendale Biomass","SC","32.994999999999997","-81.281943999999996",694753.548329795
58707,"Dorchester Biomass","SC","33.238610999999999","-80.450277999999997",726766.495394441
58747,"GreenWhey Energy Inc","WI","45.390278000000002","-92.162499999999994",23839.5219514939
58834,"Richland Center Renewable Energy LLC","WI","43.314444000000002","-90.373056000000005",21713.9776094048
58865,"Reventure Park","NC","35.294443999999999","-80.998889000000005",5286.03738369057
58923,"Missouri S&T - Power Plant","MO","37.953888999999997","-91.774444000000003",93539.8460565559
58944,"Woodville Renewable Power Project","TX","30.748332999999999","-94.4375",107707.056903489
58960,"Subregional Water Reclamation Facility","CA","38.368889000000003","-122.765833",24845.7875650878
58980,"Akron WRF","OH","41.153333000000003","-81.568888999999999",22677.607024983
59060,"Waste Water Treatment Plant","MA","42.41","-73.239999999999995",612018
59181,"AgriReNew","IA","41.691943999999999","-90.866388999999998",13125.585477969
59254,"Johnston LFG Turbine Plant","RI","41.803333000000002","-71.523332999999994",173802.747473557
59335,"MCLB Landfill Gas to Energy","GA","31.546111","-84.067499999999995",39964.4692165027
59338,"Sundevil Power Holdings - Gila River","AZ","32.975000000000001","-112.694444",2122703912
59383,"East Kansas Agri-Energy, LLC","KS","38.272500000000001","-95.240278000000004",352.11
59395,"City of Tulare Water Facility","CA","36.185000000000002","-119.375",693693
59448,"Waxdale","WI","42.709443999999998","-87.885278",64354.1815293173
59559,"Clear Horizons Dane Community Digester","WI","43.217222","-89.479167000000004",27665.8699321585
59704,"JC-Biomethane, LLC","OR","44.183526000000001","-123.20045399999999",21319.7878376069
59774,"BioTown Ag","IN","40.765611","-86.879682000000003",91879.0983457832
59783,"Croda Atlas Point CHP","DE","39.693333000000003","-75.543056000000007",56705.4340521425
59784,"Gila River Power Block 3","AZ","32.975000000000001","-112.6944",243456
59884,"Great Lakes Central Power Plant","IL","42.31","-87.83",108082.987397545
99999,NA,NA,NA,NA,950310065.739162
