"Plant.Code","Plant.Name","State","Latitude","Longitude","Hydropower","Solar","Solar.Thermal","Wind","Geothermal","Solid.Biomass.RDF","Biogas","Oil","Natural.Gas","Uranium","Lignite.Coal.gfc","Ligite.Coal.ngp","Bituminous.Coal.avg","Bituminous.Coal.app","Bituminous.Coal.int","Bituminous.Coal.rmr","Subbituminous.Coal.avg","Subbituminous.Coal.ngp","Subbituminous.Coal.rmr","total.wc"
54318,"General Chemical","WY","41.593299999999999","-109.7542",0,0,0,0,0,0,0,36053.6272845031,92025.8820501762,0,0,0,0,0,0,0,0,0,0,128079.509334679
54321,"Goodyear Beaumont Chemical Plant","TX","29.972799999999999","-94.214200000000005",0,0,0,0,0,0,0,10289.9243904251,351285.204467869,0,0,0,0,0,0,0,0,0,0,361575.128858294
54322,"Sibley Mill","GA","33.487881000000002","-81.992519999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54323,"CNN Center","GA","33.759166999999998","-84.394999999999996",0,0,0,0,0,0,0,143.904915976514,0,0,0,0,0,0,0,0,0,0,0,143.904915976514
54324,"Ocean State Power II","RI","42.009900000000002","-71.670100000000005",0,0,0,0,0,0,0,0,164356.927907657,0,0,0,0,0,0,0,0,0,0,164356.927907657
54327,"Toyon Power Station","CA","34.171700000000001","-118.3792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54330,"Westhollow Technology Center","TX","29.726016999999999","-95.638249000000002",0,0,0,0,0,0,0,0,10878.5967189998,0,0,0,0,0,0,0,0,0,0,10878.5967189998
54333,"Bucknell University","PA","40.955015000000003","-76.878843000000003",0,0,0,0,0,0,0,285.111012363382,17673.6522782666,0,0,0,0,0,0,0,0,0,0,17958.7632906299
54335,"Morton Salt Rittman","OH","40.969200000000001","-81.775599999999997",0,0,0,0,0,0,0,0,453.549972924357,0,0,0,0,0,0,0,0,0,0,453.549972924357
54337,"NRG Energy San Diego","CA","32.71","-117.1619",0,0,0,0,0,0,0,0,459.915586579435,0,0,0,0,0,0,0,0,0,0,459.915586579435
54338,"Rio Grande Valley Sugar Growers","TX","26.269683000000001","-97.867012000000003",0,0,0,0,0,109761.53699303,0,236.821418991491,3678.27504357534,0,0,0,0,0,0,0,0,0,0,113676.633455597
54340,"Norway Point Hydropower Project","MI","45.102499999999999","-83.518900000000002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54341,"Four Mile Hydropower Project","MI","45.093299999999999","-83.502499999999998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54342,"Ninth Street Hydropower Project","MI","45.0717","-83.438100000000006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54343,"Terminus Hydroelectric Project","CA","36.415599999999998","-119.0069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54347,"Howard F Curren Advncd Wastewater Plant","FL","27.9389","-82.438900000000004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54349,"Nevada Cogen Associates 2 Black Mountain","NV","36.225299999999997","-114.8783",0,0,0,0,0,0,0,0,196840.11263517,0,0,0,0,0,0,0,0,0,0,196840.11263517
54350,"Nevada Cogen Assoc#1 GarnetVly","NV","36.343229000000001","-114.920686",0,0,0,0,0,0,0,0,200168.752962775,0,0,0,0,0,0,0,0,0,0,200168.752962775
54355,"Chace Mill Winooski One","VT","44.49","-73.1875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54358,"International Paper Augusta Mill","GA","33.328259000000003","-81.953078000000005",0,0,0,0,0,734478.423957278,0,6747.33813335829,76104.8728251766,0,0,0,0,0,0,0,0,0,0,817330.634915813
54360,"PPG Industries Works 14","IL","39.770299999999999","-88.869699999999995",0,0,0,0,0,0,0,132.242159892684,0,0,0,0,0,0,0,0,0,0,0,132.242159892684
54363,"PPG Industries Shelby NC Works","NC","35.3264","-81.629199999999997",0,0,0,0,0,0,0,24.0002170650717,0,0,0,0,0,0,0,0,0,0,0,24.0002170650717
54364,"PPG Industries Works 4","TX","33.9133","-98.493099999999998",0,0,0,0,0,0,0,97.3502780551101,0,0,0,0,0,0,0,0,0,0,0,97.3502780551101
54365,"Orange Cogeneration Facility","FL","27.870819999999998","-81.825061000000005",0,0,0,0,0,0,0,0,88915.1624113159,0,0,0,0,0,0,0,0,0,0,88915.1624113159
54371,"Oildale Energy LLC","CA","35.417000000000002","-119.0102",0,0,0,0,0,0,0,0,84506.6024990558,0,0,0,0,0,0,0,0,0,0,84506.6024990558
54372,"University of Colorado","CO","40.00759","-105.269204",0,0,0,0,0,0,0,0,5080.57232828323,0,0,0,0,0,0,0,0,0,0,5080.57232828323
54373,"Southbridge Energy Center LLC","MA","42.073599999999999","-72.021900000000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54374,"Sinclair Oil Refinery","WY","41.779519999999998","-107.10972",0,0,0,0,0,0,0,365.786440811032,84695.3023123524,0,0,0,0,0,0,0,0,0,0,85061.0887531634
54384,"EHC West Hopkinton","NH","43.189700000000002","-71.7483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54385,"Kinneytown New Old","CT","41.368600000000001","-73.085599999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54386,"Little Wood Hydro Project","ID","43.425227999999997","-114.025597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54387,"Weeks Falls","WA","47.433480000000003","-121.64830000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54390,"Kamaoa Wind Farm","HI","18.992222000000002","-155.66805600000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54391,"Alice Falls Hydro Project","NY","44.519153000000003","-73.464752000000004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54392,"BJ Gas Recovery","GA","33.93","-84.237799999999993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54394,"Dry Creek Project","ID","44.027444000000003","-112.71943899999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54395,"Stillwater Hydro Electric Project","NY","42.937465000000003","-73.654392999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54406,"Capitol Heat and Power","WI","43.078512000000003","-89.377261000000004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54407,"Waupun Correctional Central Heating Plt","WI","43.6233","-88.729699999999994",0,0,0,0,0,109.686750572185,0,6.93982180194844,4662.16866905021,0,0,0,0,0,0,0,0,0,0,4778.79524142434
54408,"UW Madison Charter Street Plant","WI","43.07","-89.400599999999997",0,0,0,0,0,0,0,10404.4314501573,119216.431479609,0,0,0,0,0,0,0,0,0,0,129620.862929767
54409,"Dartmouth College Heating Plant","NH","43.701915999999997","-72.286734999999993",0,0,0,0,0,0,0,53623.0391995164,0,0,0,0,0,0,0,0,0,0,0,53623.0391995164
54410,"Western Power & Steam Inc","CA","35.440539000000001","-119.012861",0,0,0,0,0,0,0,0,69618.3125106514,0,0,0,0,0,0,0,0,0,0,69618.3125106514
54414,"John Deere Dubuque Works","IA","42.573399999999999","-90.692599999999999",0,0,0,0,0,0,0,91.9526388758168,0,0,0,0,0,0,0,0,0,0,0,91.9526388758168
54415,"Cadillac Renewable Energy","MI","44.261690000000002","-85.435224000000005",0,0,0,0,0,173789.977363653,0,0,76.9968375087709,0,0,0,0,0,0,0,0,0,0,173866.974201162
54418,"Rollinsford","NH","43.236111000000001","-70.817222000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54422,"Unisea G 2","AK","53.889200000000002","-166.5583",0,0,0,0,0,5691.64671824289,0,35640.0331823897,0,0,0,0,0,0,0,0,0,0,0,41331.6799006326
54423,"Quantum Lake Power LP","FL","28.915800000000001","-81.676000000000002",0,0,0,0,0,0,0,0,38620.0764664211,0,0,0,0,0,0,0,0,0,0,38620.0764664211
54424,"Quantum Pasco Power LP","FL","28.374621999999999","-82.188886999999994",0,0,0,0,0,0,0,2.21688752006686,50224.2177035114,0,0,0,0,0,0,0,0,0,0,50226.4345910315
54426,"Mulberry Cogeneration Facility","FL","27.8489","-81.877499999999998",0,0,0,0,0,0,0,0,124162.445570311,0,0,0,0,0,0,0,0,0,0,124162.445570311
54427,"Gaylord Container Bogalusa","LA","30.781099999999999","-89.857500000000002",0,0,0,0,0,992838.794142989,0,6474.95012763181,17064.4495076167,0,0,0,0,0,0,0,0,0,0,1016378.19377824
54429,"Alabama Pine Pulp","AL","31.5825","-87.488900000000001",0,0,0,0,0,814443.019649669,0,7210.37846581051,18479.1732828108,0,0,0,0,0,0,0,0,0,0,840132.571398291
54430,"Jackson Mill","FL","30.364443999999999","-81.629722000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54447,"Welport Lease Project","CA","35.354444000000001","-119.6617",0,0,0,0,0,0,0,0,19583.607251967,0,0,0,0,0,0,0,0,0,0,19583.607251967
54449,"Dome Project","CA","35.220832999999999","-119.583056",0,0,0,0,0,0,0,0,37758.1452898058,0,0,0,0,0,0,0,0,0,0,37758.1452898058
54451,"Los Angeles Refinery Wilmington","CA","33.768599999999999","-118.2867",0,0,0,0,0,0,0,0,138562.411728218,0,0,0,0,0,0,0,0,0,0,138562.411728218
54452,"Agrium Kenai Nitrogen Operations","AK","60.673200000000001","-151.3784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54453,"EDF Renewable Windfarm V Inc","CA","38.116700000000002","-121.83329999999999",0,0,0,104.340574264868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.340574264868
54454,"San Gorgonio Windplant WPP1993","CA","33.922800000000002","-116.54219999999999",0,0,0,619.037139841424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.037139841424
54457,"Hewlett Packard Alpharetta","GA","34.087499999999999","-84.869399999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54458,"Benedum Plant","TX","31.340299999999999","-101.7653",0,0,0,0,0,0,0,0,1522.53289156526,0,0,0,0,0,0,0,0,0,0,1522.53289156526
54459,"Midkiff Plant","TX","31.645833","-101.766389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54462,"Graniteville Enterprise Division","GA","33.477027","-81.982731999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54464,"Riverwood International Macon Mill","GA","32.7714","-83.628100000000003",0,0,0,0,0,960877.786188805,0,1584.20709912256,8760.74351209625,0,0,0,0,0,0,0,0,0,0,971222.736800023
54466,"Orlando Cogen LP","FL","28.442623000000001","-81.412343000000007",0,0,0,0,0,0,0,0,250603.137495846,0,0,0,0,0,0,0,0,0,0,250603.137495846
54468,"Mt Lassen Power","CA","40.296900000000001","-121.01779999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54469,"Pacific Oroville Power Inc","CA","39.480418999999998","-121.565663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54471,"Mascoma Hydro","NH","43.633372999999999","-72.317161999999996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54472,"Simplot Phosphates","WY","41.541699999999999","-109.1328",0,0,0,0,0,0,0,0,101861.533919156,0,0,0,0,0,0,0,0,0,0,101861.533919156
54476,"Sumas Power Plant","WA","48.990499999999997","-122.27330000000001",0,0,0,0,0,0,0,0,134691.3059944,0,0,0,0,0,0,0,0,0,0,134691.3059944
54477,"Oroville Cogeneration LP","CA","39.512500000000003","-121.5817",0,0,0,0,0,0,0,0,176.171743869013,0,0,0,0,0,0,0,0,0,0,176.171743869013
54512,"Domino Sugar Arabi Plant","LA","29.9468","-90.001800000000003",0,0,0,0,0,0,0,0,72666.7981181392,0,0,0,0,0,0,0,0,0,0,72666.7981181392
54513,"Rock-Tenn","IL","41.7697","-88.28",0,0,0,0,0,0,0,0,11.7831571913159,0,0,0,0,0,0,0,0,0,0,11.7831571913159
54514,"Blind Canyon Hydro","ID","42.699840000000002","-114.822603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54515,"Crotched Mountain Rehabilitation Center","NH","43.005600000000001","-71.951700000000002",0,0,0,0,0,0,0,19.566442024938,0,0,0,0,0,0,0,0,0,0,0,19.566442024938
54517,"Sierra Pacific Sonora","CA","37.966388999999999","-120.31777700000001",0,0,0,0,0,84027.8065671223,0,0,0,0,0,0,0,0,0,0,0,0,0,84027.8065671223
54518,"Formosa Plastics","LA","30.499199999999998","-91.187200000000004",0,0,0,0,0,0,0,0,145405.209389898,0,0,0,0,0,0,0,0,0,0,145405.209389898
54520,"Village Creek Water Reclamation Facility","TX","32.775092999999998","-97.142089999999996",0,0,0,0,0,0,0,0,215.347355565428,0,0,0,0,0,0,0,0,0,0,215.347355565428
54523,"Hoffer Plastics","IL","41.998888999999998","-88.302222",0,0,0,0,0,0,0,0,544.76786221575,0,0,0,0,0,0,0,0,0,0,544.76786221575
54524,"Horseshoe Bend Hydroelectric Co","ID","43.904085000000002","-116.244193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54525,"Kankakee Hydro Facility","IL","41.1128","-87.868099999999998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54526,"ReEnergy Biomass LLC","NY","43.617964999999998","-75.305442999999997",0,0,0,0,0,154406.014159421,0,0,0,0,0,0,0,0,0,0,0,0,0,154406.014159421
54529,"Wheelabrator Ridge Energy","FL","28.0274","-81.847499999999997",0,0,0,0,0,383632.549309316,0,0,0,0,0,0,0,0,0,0,0,0,0,383632.549309316
54531,"Stingray Facility","LA","29.761399999999998","-93.608599999999996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54533,"Southern Minnesota Beet Sugar","MN","44.796405","-95.179787000000005",0,0,0,0,0,0,0,6548.39657503576,0,0,0,0,0,0,0,0,0,0,0,6548.39657503576
54534,"St Josephs Hospital","FL","27.962800000000001","-82.5017",0,0,0,0,0,0,0,0,2451.50616944153,0,0,0,0,0,0,0,0,0,0,2451.50616944153
54536,"Sumpter Energy Associates","MI","42.178100000000001","-83.485299999999995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54537,"Ferndale Generating Station","WA","48.828812999999997","-122.686667",0,0,0,0,0,0,0,55.7113472434194,206967.194486752,0,0,0,0,0,0,0,0,0,0,207022.905833996
54538,"Hartwell Energy Facility","GA","34.339587999999999","-82.819871000000006",0,0,0,0,0,0,0,6106.94679930071,12183.9538340561,0,0,0,0,0,0,0,0,0,0,18290.9006333568
54539,"Venice Resources Gas Recovery","MI","42.984999999999999","-83.976399999999998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54540,"Charter Dura-Bar","IL","42.3142","-88.456100000000006",0,0,0,0,0,0,0,0,4164.93975136494,0,0,0,0,0,0,0,0,0,0,4164.93975136494
54541,"Entenmanns Energy Center","NY","40.739199999999997","-73.259699999999995",0,0,0,0,0,0,0,920.104707241664,2737.92492427297,0,0,0,0,0,0,0,0,0,0,3658.02963151463
54547,"Sithe Independence Station","NY","43.494999999999997","-76.451099999999997",0,0,0,0,0,0,0,0,1523413.58098637,0,0,0,0,0,0,0,0,0,0,1523413.58098637
54548,"Longfalls Facility","NY","43.980806000000001","-75.624677000000005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54549,"Granger Electric Generating Station #1","MI","42.815300000000001","-84.507499999999993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54550,"ExxonMobil Mobile Bay Onshore","AL","30.432030000000001","-88.182410000000004",0,0,0,0,0,0,0,0,34737.1537157644,0,0,0,0,0,0,0,0,0,0,34737.1537157644
54554,"Spicer Meadow Project","CA","38.391399999999997","-120.0008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54555,"Collierville Powerhouse","CA","38.144635999999998","-120.38049700000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54556,"Ingredion Incorporated","IL","41.777500000000003","-87.823300000000003",0,0,0,0,0,0,0,0,51209.4318552233,0,0,0,0,0,0,0,0,0,0,51209.4318552233
54558,"Hazelton B Hydro","ID","42.6051","-114.093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54561,"Jefferson Smurfit Santa Clara Mill","CA","37.368153","-121.943607",0,0,0,0,0,0,0,0,74967.6288579791,0,0,0,0,0,0,0,0,0,0,74967.6288579791
54562,"Longview Fibre","WA","46.103887","-122.918429",0,0,0,0,0,1081679.21460853,0,0,50650.8831166372,0,0,0,0,0,0,0,0,0,0,1132330.09772517
54564,"General Mills Inc","NY","42.870967999999998","-78.875549000000007",0,0,0,0,0,0,0,0,223.981565576306,0,0,0,0,0,0,0,0,0,0,223.981565576306
54566,"YKK USA Chestney","GA","32.806100000000001","-83.545599999999993",0,0,0,0,0,0,0,24.0966034789876,0,0,0,0,0,0,0,0,0,0,0,24.0966034789876
54567,"MM Yolo Power","CA","38.679400000000001","-121.7642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54569,"Bayville Central Facility","NJ","39.909424000000001","-74.178040999999993",0,0.491440243699341,0,0,0,0,0,280.3880780815,129.919465928388,0,0,0,0,0,0,0,0,0,0,410.798984253587
54572,"Lochmere Hydroelectric Plant","NH","43.473238000000002","-71.533623000000006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54573,"Wappinger Falls Hydroelectric","NY","41.598394999999996","-73.922036000000006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54574,"Saranac Facility","NY","44.713200000000001","-73.455699999999993",0,0,0,0,0,0,0,0,68498.4046827699,0,0,0,0,0,0,0,0,0,0,68498.4046827699
54578,"Glenns Ferry Cogen Facility","ID","42.953989","-115.293739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54579,"Rupert Cogen Project","ID","42.605600000000003","-113.68389999999999",0,0,0,0,0,0,0,0,30169.4873217744,0,0,0,0,0,0,0,0,0,0,30169.4873217744
54580,"Curtis Palmer Hydroelectric","NY","43.246899999999997","-73.828100000000006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54586,"L'Energia Energy Center","MA","42.632123999999997","-71.313235000000006",0,0,0,0,0,0,0,14172.8510750292,23248.9479103495,0,0,0,0,0,0,0,0,0,0,37421.7989853787
54587,"Lincoln Paper & Tissue","ME","45.366900000000001","-68.510599999999997",0,0,0,0,0,73716.3287241907,0,2322.52702971874,0,0,0,0,0,0,0,0,0,0,0,76038.8557539094
54592,"Massena Energy Facility","NY","44.950299999999999","-74.892799999999994",0,0,0,0,0,0,0,0,588.209789446952,0,0,0,0,0,0,0,0,0,0,588.209789446952
54593,"Batavia Power Plant","NY","42.982799999999997","-78.159199999999998",0,0,0,0,0,0,0,10.5061191168386,3481.38119568022,0,0,0,0,0,0,0,0,0,0,3491.88731479705
54594,"University of Arizona - Biosphere 2","AZ","32.578010999999996","-110.852608",0,0,0,0,0,0,0,40.0003617751195,17.7763147282783,0,0,0,0,0,0,0,0,0,0,57.7766765033977
54604,"Warner Lambert","MI","42.299332","-83.705318000000005",0,0,0,0,0,0,0,43.8558183317575,12427.4385563629,0,0,0,0,0,0,0,0,0,0,12471.2943746946
54605,"Pratt & Whitney","CT","41.748327000000003","-72.636692999999994",0,0,0,0,0,0,0,4886.98395836653,0,0,0,0,0,0,0,0,0,0,0,4886.98395836653
54606,"University of Texas at San Antonio","TX","29.588899999999999","-98.613900000000001",0,0,0,0,0,0,0,13.0121658786533,27.2908755637948,0,0,0,0,0,0,0,0,0,0,40.3030414424481
54607,"University of Texas at Dallas","TX","32.988300000000002","-96.748900000000006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54618,"Ingredion Winston Salem","NC","36.033760999999998","-80.227404000000007",0,0,0,0,0,137190.118528368,0,0,3025.12245098774,0,0,0,0,0,0,0,0,0,0,140215.240979356
54620,"Pinetree Power Fitchburg","MA","42.5428","-71.852800000000002",0,0,0,0,0,138682.707762165,0,0,204.613847434258,0,0,0,0,0,0,0,0,0,0,138887.321609599
54623,"Central District Wastewater Treat Plant","FL","25.747855000000001","-80.150711999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54624,"South District Wastewater Treatment Plt","FL","25.566400000000002","-80.332499999999996",0,0,0,0,0,0,0,0,2919.48035203112,0,0,0,0,0,0,0,0,0,0,2919.48035203112
54625,"Covanta Plymouth Renewable Energy","PA","40.096699999999998","-75.310299999999998",0,0,0,0,0,237046.609560637,0,2650.14445061906,0,0,0,0,0,0,0,0,0,0,0,239696.754011256
54626,"Mt Poso Cogeneration","CA","35.576323000000002","-119.00624500000001",0,0,0,0,0,245284.503086355,0,0,4122.58133284099,0,0,0,0,0,0,0,0,0,0,249407.084419196
54627,"Okeelanta Cogeneration","FL","26.576899999999998","-80.746899999999997",0,0,0,0,0,551010.406657617,0,50.4100944780421,35997.6129387642,0,0,0,0,0,0,0,0,0,0,587058.42969086
54628,"Phelps Dodge Refining","TX","31.764458000000001","-106.39131399999999",0,0,0,0,0,0,0,0,18263.9275061867,0,0,0,0,0,0,0,0,0,0,18263.9275061867
54630,"American Gypsum Cogeneration","CO","39.648564999999998","-106.949394",0,0,0,0,0,0,0,21.3013974754251,11300.5556411784,0,0,0,0,0,0,0,0,0,0,11321.8570386539
54634,"St Nicholas Cogen Project","PA","40.822200000000002","-76.173599999999993",0,0,0,0,0,0,0,5301.92747027469,0,0,0,0,1333123.19497563,2307265.00068802,0,0,0,0,0,3645690.12313392
54637,"JCO Oxides Olefins Plant","TX","29.963501999999998","-93.929737000000003",0,0,0,0,0,0,0,0,322979.521420796,0,0,0,0,0,0,0,0,0,0,322979.521420796
54638,"Johnsonburg Mill","PA","41.491466000000003","-78.675758999999999",0,0,0,0,0,296784.402163508,0,269.978345378578,6321.69769278807,0,0,0,0,805621.221329559,0,0,0,0,0,1108997.29953123
54639,"Berlin Gorham","NH","44.3889","-71.164500000000004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54640,"NAEA Lakewood LLC","NJ","40.061300000000003","-74.168599999999998",0,0,0,0,0,0,0,40200.0744247533,192540.513067282,0,0,0,0,0,0,0,0,0,0,232740.587492036
54646,"Kalaeloa Cogen Plant","HI","21.302105999999998","-158.096318",0,0,0,0,0,0,0,1091230.11037218,0,0,0,0,0,0,0,0,0,0,0,1091230.11037218
54647,"TPC Windfarms LLC","CA","35.049999999999997","-118.2572",0,0,0,243.208890522034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.208890522034
54650,"Swanmill Windfarm I","CA","33.921100000000003","-116.5642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54653,"Kanaka","CA","39.558897000000002","-121.296117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54654,"Kekawaka Power House","CA","40.094099999999997","-123.508983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54655,"Schoolfield Dam","VA","36.576777999999997","-79.432502999999997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54656,"International Paper Riegelwood Mill","NC","34.353299999999997","-78.213700000000003",0,0,0,0,0,1109837.81009549,0,29594.1953695117,84218.9309372816,0,0,0,0,0,0,0,0,0,0,1223650.93640228
54657,"Versailles Mill","CT","41.624200000000002","-72.041667000000004",0,0,0,0,0,0,0,1975.34316679349,31.8957875695964,0,0,0,0,0,0,0,0,0,0,2007.23895436309
54658,"Quantum Auburndale Power LP","FL","28.054200000000002","-81.805800000000005",0,0,0,0,0,0,0,0,237.627003358203,0,0,0,0,0,0,0,0,0,0,237.627003358203
54659,"Kankakee Gas Recovery","IL","41.033299999999997","-87.867800000000003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54661,"Pheasant Run Landfill Gas Recovery","WI","42.582500000000003","-88.043599999999998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54662,"Woodland Landfill Gas Recovery","IL","41.9786","-88.297499999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54663,"Turnkey Landfill Gas Recovery","NH","43.241554999999998","-70.966403999999997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54665,"Steamboat II","NV","39.395099999999999","-119.7471",0,0,0,0,2061398.59549995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061398.59549995
54666,"Steamboat III","NV","39.395099999999999","-119.7471",0,0,0,0,2113441.151981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113441.151981
54667,"Chino Mines","NM","32.695599999999999","-108.1225",0,0,0,0,0,0,0,0,13667.9205875728,0,0,0,0,0,0,0,0,0,0,13667.9205875728
54668,"Falls River Hydro","ID","44.059699999999999","-111.3535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54674,"Ford Hydro LP","ID","46.383828000000001","-115.949338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54675,"Spartanburg Water System","SC","35.110300000000002","-81.967500000000001",0,0,0,0,0,0,0,33.2533128010029,0,0,0,0,0,0,0,0,0,0,0,33.2533128010029
54676,"Oyster Creek Unit VIII","TX","28.9802","-95.341999999999999",0,0,0,0,0,0,0,0,820070.562623067,0,0,0,0,0,0,0,0,0,0,820070.562623067
54677,"CII Carbon LLC","LA","29.932700000000001","-89.978200000000001",0,0,0,0,0,0,0,136079.013871436,0,0,0,0,0,0,0,0,0,0,0,136079.013871436
54678,"Sidney A Murray Jr Hydroelectric","LA","31.088011000000002","-91.618853000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54679,"Boulder City Lakewood Hydro","CO","40.011099999999999","-105.3347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54680,"Boulder City Betasso Hydro Plant","CO","40.011099999999999","-105.3347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54681,"Difwind Farms Ltd I","CA","33.960299999999997","-116.5364",0,0,0,24.4887067565432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4887067565432
54682,"Difwind Farms Ltd II","CA","33.960299999999997","-116.5364",0,0,0,12.3644614768051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3644614768051
54685,"Difwind Farms Ltd V","CA","33.921100000000003","-116.5642",0,0,0,36.2926637735255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2926637735255
54686,"Difwind Farms Ltd VI","CA","35.050600000000003","-118.17140000000001",0,0,0,122.410170422012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.410170422012
54687,"Difwind Farms Ltd VIII","CA","35.050600000000003","-118.17140000000001",0,0,0,10.6829480973367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6829480973367
