"Plant.Id","total.gen","Plant.Name","State","Latitude","Longitude"
683,13942,"Indian River Plant","FL","28.493231999999999","-80.780124000000001"
688,1535992,"Arvah B Hopkins","FL","30.452200000000001","-84.4"
689,1255693,"S O Purdom","FL","30.162303999999999","-84.200672999999995"
690,191509,"J Woodruff","FL","30.708570999999999","-84.863868999999994"
692,10317,"Medicine Bow","WY","41.835278000000002","-106.242778"
693,18026,"Vero Beach Municipal Power Plant","FL","27.633382000000001","-80.377550999999997"
696,-280,"Marathon Generating Plant","FL","24.710833000000001","-81.092699999999994"
698,73,"Trenton North","MO","40.078600000000002","-93.635000000000005"
702,359931,"Bartletts Ferry","AL","32.661976000000003","-85.091551999999993"
703,15975305.165,"Bowen","GA","34.125599999999999","-84.922200000000004"
704,17313,"Burton Dam","GA","34.793900000000001","-83.540599999999998"
706,29223,"Flint River","GA","31.602799999999998","-84.137600000000006"
707,138630,"Goat Rock","AL","32.609650000000002","-85.080500000000001"
708,1130525.98,"Hammond","GA","34.252800000000001","-85.345600000000005"
709,2537860.048,"Harllee Branch","GA","33.195","-83.298299999999998"
710,17021657,"Jack McDonough","GA","33.823900000000002","-84.475800000000007"
711,0,"Langdale","AL","32.813836000000002","-85.167786000000007"
712,65245,"Lloyd Shoals","GA","33.320773000000003","-83.841921999999997"
714,1542,"Toadtown","CA","39.893490999999997","-121.59338"
715,7004,"McManus","GA","31.213645","-81.546165000000002"
717,36850,"Morgan Falls","GA","33.968400000000003","-84.3827"
718,10614,"Nacoochee","GA","34.755268999999998","-83.501073000000005"
719,113122,"North Highlands","GA","32.498790999999997","-84.995585000000005"
720,197805,"Oliver Dam","GA","32.516300000000001","-84.996899999999997"
722,104753,"Sinclair Dam","GA","33.140300000000003","-83.202799999999996"
723,117685,"Tallulah Falls","GA","34.731332000000002","-83.375474999999994"
724,34879,"Terrora","GA","34.750399999999999","-83.406300000000002"
725,87878,"Tugalo","GA","34.713299999999997","-83.351900000000001"
727,73110,"Mitchell (GA)","GA","31.444728000000001","-84.134696000000005"
728,716054.005,"Yates","GA","33.462200000000003","-84.898600000000002"
729,40915,"Yonah","GA","34.681477000000001","-83.342641999999998"
732,-33,"Boulevard","GA","32.0411","-81.144999999999996"
733,591906.001,"Kraft","GA","32.148600000000002","-81.145799999999994"
736,80471,"Stevens Creek","GA","33.562643999999999","-82.051242000000002"
745,0,"Etiwanda","CA","34.103450000000002","-117.5257"
751,0,"Moccasin Low Head Hydro Project","CA","37.816446999999997","-120.312033"
752,43162,"Lake Blackshear Project","GA","31.847697","-83.941996000000003"
753,532,"Crisp Plant","GA","31.844708000000001","-83.940734000000006"
754,451360,"Hartwell Lake","GA","34.356400000000001","-82.821899999999999"
757,31844,"Blue Ridge","GA","34.883889000000003","-84.282222000000004"
758,27442,"Nottely","GA","34.959153000000001","-84.087649999999996"
759,180168,"Buford","GA","34.162278999999998","-84.077366999999995"
760,67673,"Allatoona","GA","34.163699999999999","-84.728200000000001"
761,408703,"Walter F George","GA","34.614229999999999","-84.674763999999996"
762,0,"Ponca","OK","36.719790000000003","-97.085757999999998"
764,1594,"Honolulu","HI","21.306799999999999","-157.8819"
765,2643695,"Kahe","HI","21.356394999999999","-158.12885299999999"
766,1044924,"Waiau","HI","21.388997","-157.96151800000001"
768,3021,"Waimea","HI","19.630600000000001","-155.98169999999999"
769,1164,"Kanoelehua","HI","19.705200000000001","-155.0625"
771,16746,"Puueo","HI","19.726400000000002","-155.0908"
772,170674,"W H Hill","HI","19.7041","-155.0607"
774,6795,"Waiau Hydro","HI","19.720300000000002","-155.1189"
776,13202,"Sly Creek","CA","39.580413","-121.119479"
785,39257,"Kingsley","NE","41.211399999999998","-101.6681"
788,5741,"East Barnet","VT","44.326335","-72.035893999999999"
789,7570,"Orca","AK","60.555","-145.75309999999999"
790,123525,"Gem State","ID","43.420220999999998","-112.10185199999999"
791,0,"Canyon","TX","29.870560000000001","-98.194732999999999"
792,31830,"Palaau Power","HI","21.106000000000002","-157.06469999999999"
794,0,"Lewisville","TX","33.068472999999997","-96.963806000000005"
805,152599,"Charles E Monty","ME","44.099460999999998","-70.220850999999996"
808,26453,"Jarvis (Hinckley)","NY","43.312100000000001","-75.108999999999995"
809,264207,"American Falls","ID","42.777799999999999","-112.8764"
810,301557,"Bliss","ID","42.913786000000002","-115.070986"
811,1917445,"Brownlee","ID","44.8367","-116.89749999999999"
812,366278,"C J Strike","ID","42.944868999999997","-115.977858"
813,43078,"Cascade Dam","ID","44.525599999999997","-116.0483"
814,16963,"Clear Lake","ID","42.667009999999998","-114.78012"
815,39714,"Lower Malad","ID","42.865783","-114.906172"
816,197065,"Lower Salmon","ID","42.841608000000001","-114.903611"
817,1,"Salmon Diesel","ID","45.183368000000002","-113.885307"
818,42929,"Shoshone Falls","ID","42.597499999999997","-114.4033"
819,110848,"Swan Falls","ID","43.243499999999997","-116.37909999999999"
820,55450,"Thousand Springs","ID","42.740541999999998","-114.83672199999999"
821,59763,"Twin Falls (ID)","ID","42.589199999999998","-114.3553"
822,100252,"Upper Salmon A","ID","42.767422000000003","-114.92469199999999"
823,55588,"Upper Malad","ID","42.864266999999998","-114.885542"
825,32826,"Ashton","ID","44.078629999999997","-111.497326"
827,56069,"Grace","ID","42.536749999999998","-111.79396699999999"
829,21691,"Oneida","ID","42.267774000000003","-111.748531"
831,14510,"Soda","ID","42.644550000000002","-111.69668900000001"
833,1194480,"Cabinet Gorge","ID","48.084443999999998","-116.053056"
835,83872,"Post Falls","ID","47.703333000000001","-116.953889"
839,2885,"Scott Flat","CA","39.272108000000003","-120.932508"
840,1744669,"Dworshak","ID","46.514299999999999","-116.29770000000001"
841,42551,"City Power Plant","ID","43.491397999999997","-112.04541"
843,0,"Lower No 2","ID","43.468398000000001","-112.062602"
844,45755,"Upper Power Plant","ID","43.552695","-112.05095300000001"
846,2158,"Combie South","CA","39.009599999999999","-121.0591"
850,513643,"Palisades Dam","ID","43.334848999999998","-111.205752"
851,160597,"Albeni Falls","ID","48.180244999999999","-116.99858999999999"
856,3713710.999,"E D Edwards","IL","40.595799999999997","-89.6631"
861,5250486.032,"Coffeen","IL","39.058599999999998","-89.403099999999995"
862,84335,"Grand Tower Energy Center LLC","IL","37.657699999999998","-89.511161000000001"
869,15128940,"Dresden Generating Station","IL","41.39","-88.27"
874,1126329.022,"Joliet 9","IL","41.493099999999998","-88.115300000000005"
876,6195907.037,"Kincaid Generation LLC","IL","39.590555999999999","-89.496388999999994"
879,8511424.034,"Powerton","IL","40.540799999999997","-89.678600000000003"
880,15386504,"Quad Cities Generating Station","IL","41.726111000000003","-90.310277999999997"
883,2787020.03,"Waukegan","IL","42.383299999999998","-87.813299999999998"
884,4072413.993,"Will County","IL","41.633400000000002","-88.062899999999999"
886,1011,"Fisk Street","IL","41.8508","-87.653300000000002"
887,7171321.981,"Joppa Steam","IL","37.209400000000002","-88.858889000000005"
889,11701587.567,"Baldwin Energy Complex","IL","38.204999999999998","-89.854399999999998"
891,2522610.043,"Havana","IL","40.279699999999998","-90.08"
892,1686603.039,"Hennepin Power Station","IL","41.302799999999998","-89.314999999999998"
898,3138835.99,"Wood River","IL","38.863900000000001","-90.134699999999995"
899,1936,"Moline","IL","41.509959000000002","-90.534020999999996"
902,69072,"Bottle Rock Power","CA","38.834800000000001","-122.7677"
903,6210,"Rockton","IL","42.451099999999997","-89.075599999999994"
905,19265,"Alamo","CA","34.815800000000003","-118.6867"
913,33921,"Venice","IL","38.664200000000001","-90.176400000000001"
917,32798,"Quincy Chute","WA","46.982514000000002","-119.25776399999999"
925,2750,"Hydro Plant No 3","UT","39.205623000000003","-111.33438099999999"
934,208,"Breese","IL","38.607455999999999","-89.524513999999996"
935,501,"Bushnell","IL","40.548299999999998","-90.540800000000004"
936,12.74,"Carlyle","IL","38.610599999999998","-89.3583"
937,214,"Carmi","IL","38.096699999999998","-88.1631"
940,63,"Fairfield","IL","38.379717999999997","-88.366860000000003"
941,49,"Farmer City","IL","40.246110000000002","-88.638761000000002"
943,41,"Freeburg","IL","38.425556","-89.914444000000003"
944,7604,"Geneseo","IL","41.451493999999997","-90.148546999999994"
946,269,"Highland","IL","38.7333","-89.6875"
948,17,"McLeansboro","IL","38.092500000000001","-88.545299999999997"
949,237,"Marshall (IL)","IL","39.392138000000003","-87.685130000000001"
955,35730,"Peru (IL)","IL","41.323700000000002","-89.112300000000005"
956,19879,"C H Corn Hydroelectric Facility","FL","30.388517","-84.646624000000003"
957,440,"Princeton (IL)","IL","41.3767","-89.381699999999995"
958,285,"Rantoul","IL","40.312221999999998","-88.159443999999993"
959,183,"Red Bud","IL","38.206400000000002","-89.993099999999998"
960,1537,"North Ninth Street","IL","41.909300000000002","-89.049800000000005"
961,122,"South Main Street","IL","41.909199999999998","-89.050399999999996"
963,2346720.989,"Dallman","IL","39.754803000000003","-89.602389000000002"
964,21,"Lakeside","IL","39.757326999999997","-89.600511999999995"
965,78,"Reynolds","IL","39.806868000000001","-89.641653000000005"
969,306,"Sullivan (IL)","IL","39.596666999999997","-88.611943999999994"
971,766,"Waterloo","IL","38.334786000000001","-90.158939000000004"
972,2502,"Winnetka","IL","42.115589","-87.731025000000002"
976,1726722.046,"Marion","IL","37.619746999999997","-88.953113999999999"
983,6062462.992,"Clifty Creek","IN","38.7378","-85.420599999999993"
986,15704,"Elkhart","IN","41.692799999999998","-85.965000000000003"
987,3094,"Last Chance","ID","42.603349000000001","-111.705304"
988,2602639.969,"Tanners Creek","IN","39.081400000000002","-84.859399999999994"
989,29852,"Twin Branch","IN","41.664999999999999","-86.132199999999997"
990,3847897,"Harding Street","IN","39.711319000000003","-86.196866999999997"
991,745060.003,"Eagle Valley (IN)","IN","39.485169999999997","-86.418300000000002"
992,8230.73,"CC Perry K","IN","39.763100000000001","-86.166700000000006"
994,11266345.371,"AES Petersburg","IN","38.528100000000002","-87.252499999999998"
995,2162160.993,"Bailly","IN","41.645000000000003","-87.122500000000002"
997,2738999.003,"Michigan City","IN","41.720799999999997","-86.908600000000007"
998,12928,"Norway (IN)","IN","40.780299999999997","-86.76"
999,12655,"Oakdale","IN","40.656399999999998","-86.752799999999993"
1001,4527375.985,"Cayuga","IN","39.924199999999999","-87.424400000000006"
1002,-90,"Connersville","IN","39.656100000000002","-85.175799999999995"
1004,2178808,"Edwardsport","IN","38.806699999999999","-87.247200000000007"
1005,300014,"Markland","IN","38.779499999999999","-84.963999999999999"
1006,15,"Miami Wabash","IN","40.788400000000003","-85.817800000000005"
1007,316584,"Noblesville","IN","40.096899999999998","-85.971400000000003"
1008,896798.002,"R Gallagher","IN","38.263599999999997","-85.838099999999997"
1010,1888517.956,"Wabash River","IN","39.53","-87.424700000000001"
1011,7306,"Broadway (IN)","IN","37.969116","-87.604878999999997"
1012,1532180.007,"F B Culley","IN","37.911099999999998","-87.327500000000001"
1013,108,"Northeast (IN)","IN","38.021099999999997","-87.517200000000003"
1016,14376,"Butler-Warner Generation Plant","NC","35.098599999999998","-78.829400000000007"
1020,1711,"Manti Lower","UT","39.255910999999998","-111.62149100000001"
1024,21368,"Crawfordsville Power Plant","IN","40.048889000000003","-86.899199999999993"
1032,114789,"Logansport","IN","40.758857999999996","-86.360288999999995"
1037,18,"Peru (IN)","IN","40.755099999999999","-86.057500000000005"
1038,6186,"Rensselaer City Light Plant","IN","40.939528000000003","-87.154471999999998"
1040,45133,"Whitewater Valley","IN","39.802799999999998","-84.895300000000006"
1043,600019.004,"Frank E Ratts","IN","38.520099999999999","-87.266199999999998"
1046,10992,"Dubuque","IA","42.503100000000003","-90.658610999999993"
1047,1328875.993,"Lansing","IA","43.335900000000002","-91.167500000000004"
1048,787812.997,"Milton L Kapp","IA","41.808100000000003","-90.233610999999996"
1060,4152468,"Duane Arnold Energy Center","IA","42.101100000000002","-91.778099999999995"
1067,6310,"Iowa Hydro LLC","IA","42.069986999999998","-90.697657000000007"
1068,9729,"Marshalltown","IA","42.047400000000003","-92.859443999999996"
1073,703370.002,"Prairie Creek","IA","41.944038999999997","-91.639167"
1077,30701,"Sutherland","IA","42.047333000000002","-92.859443999999996"
1079,-223,"Coralville GT","IA","41.671877000000002","-91.563998999999995"
1081,635836.005,"Riverside","IA","41.54","-90.448099999999997"
1082,10799462.388,"Walter Scott Jr Energy Center","IA","41.18","-95.840800000000002"
1084,551,"River Hills","IA","41.590218","-93.619499000000005"
1091,3342136.964,"George Neal North","IA","42.299793999999999","-96.361706999999996"
1097,7,"Merle Parr","IA","43.0563","-92.693200000000004"
1104,1123924.048,"Burlington (IA)","IA","40.741199999999999","-91.116667000000007"
1105,-597,"Centerville","IA","40.747799999999998","-92.873056000000005"
1109,869780,"Keokuk","IA","40.396500000000003","-91.371899999999997"
1120,238,"Algona","IA","43.073300000000003","-94.239199999999997"
1121,0,"Alta Municipal Utilities","IA","42.673299999999998","-95.303899999999999"
1122,283170.002,"Ames Electric Services Power Plant","IA","42.025799999999997","-93.608900000000006"
1123,27.44,"Anita","IA","41.444400000000002","-94.768900000000002"
1124,79,"Atlantic","IA","41.408999999999999","-95"
1125,2,"Bancroft","IA","43.292628000000001","-94.217074999999994"
1126,9,"Bellevue","IA","42.25","-90.416700000000006"
1127,56,"Bloomfield","IA","40.703099999999999","-92.425299999999993"
1128,7,"Brooklyn","IA","41.727800000000002","-92.447900000000004"
1129,11,"Cascade","IA","42.227499999999999","-91.113738999999995"
1130,967,"Gas Turbine (IA)","IA","42.512","-92.475999999999999"
1131,13714,"Streeter Station","IA","42.526699999999998","-92.439400000000006"
1132,0,"Coggon","IA","42.292499999999997","-91.558099999999996"
1134,31,"Corning","IA","40.973999999999997","-94.766900000000007"
1135,18,"Dayton (IA)","IA","42.252499999999998","-94.058099999999996"
1137,157,"Estherville","IA","43.402799999999999","-94.843299999999999"
1138,223,"Forest City Light Plant","IA","43.263235000000002","-93.635383000000004"
1141,10,"Gowrie","IA","42.274514000000003","-94.270195000000001"
1142,27,"Graettinger","IA","43.239699999999999","-94.749799999999993"
1143,9.8,"Grand Junction","IA","42.029600000000002","-94.369900000000001"
1144,16,"Greenfield","IA","41.303888999999998","-94.460555999999997"
1145,96,"Grundy Center City Light Plant","IA","42.363093999999997","-92.772322000000003"
1146,4,"Harlan","IA","41.644542000000001","-95.315282999999994"
1150,-703,"Indianola","IA","41.359490999999998","-93.563267999999994"
1153,37,"Lake Park","IA","43.430100000000003","-95.315299999999993"
1154,52,"Lake Mills","IA","43.417200000000001","-93.532200000000003"
1155,250,"Lamoni Municipal Utilities","IA","40.622","-93.932599999999994"
1156,122,"La Porte","IA","42.319400000000002","-92.196700000000007"
1157,73,"Laurens","IA","42.848599999999998","-94.8506"
1158,55,"Lenox","IA","40.880000000000003","-94.558899999999994"
1160,-71,"Manning","IA","41.906700000000001","-95.034700000000001"
1162,-720,"Maquoketa 1","IA","42.035556","-90.665000000000006"
1163,7,"McGregor","IA","43.023733","-91.174926999999997"
1164,40,"Milford","IA","43.326082999999997","-95.148339000000007"
1165,229,"Montezuma","IA","41.586025999999997","-92.522800000000004"
1166,608,"Mt Pleasant","IA","40.974200000000003","-91.562200000000004"
1167,958600.004,"Muscatine Plant #1","IA","41.3917","-91.056899999999999"
1168,486,"New Hampton","IA","43.068899999999999","-92.320099999999996"
1169,-57,"Ogden","IA","42.037199999999999","-94.046199999999999"
1172,5060,"Osage (IA)","IA","43.279722","-92.810556000000005"
1173,2515,"Ottumwa City of","IA","41.016345999999999","-92.414873"
1176,0,"Preston (IA)","IA","42.066099999999999","-90.391099999999994"
1177,0,"Primghar","IA","43.087130000000002","-95.625960000000006"
1180,6.86,"Rockford","IA","43.052999999999997","-92.959721999999999"
1181,21,"Rock Rapids","IA","43.429443999999997","-96.169166000000004"
1184,62,"Sibley One","IA","43.405000000000001","-95.726100000000002"
1186,170,"Spencer Gas Turbine","IA","43.144584999999999","-95.144256999999996"
1187,62,"State Center","IA","42.016669999999998","-93.163330000000002"
1188,51,"Story City","IA","42.186076","-93.600479000000007"
1190,3,"Stuart (IA)","IA","41.503889000000001","-94.3172"
1191,26,"Sumner","IA","42.846400000000003","-92.097800000000007"
1192,-65,"Traer Main","IA","42.192599999999999","-92.4636"
1193,12,"Villisca Municipal Power Plant","IA","40.955599999999997","-94.975800000000007"
1194,-242,"Vinton","IA","42.169699999999999","-92.022199999999998"
1198,35,"Webster City","IA","42.471021999999998","-93.814989999999995"
1199,35,"West Bend","IA","42.961151000000001","-94.445573999999993"
1200,290,"West Liberty","IA","41.569127999999999","-91.264049999999997"
1201,0,"Whittemore","IA","43.064444000000002","-94.421943999999996"
